,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_011748.1_1793601_1793829_neg,NC_011748.1,EC55989_RS08950,WP_000921596.1,,1793601,1793829,neg,,transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_416087.1,,EC55989_1733,87,2,38.0,2.0,33.0,2.0
CDS_NC_011748.1_1459619_1459799_neg,NC_011748.1,EC55989_RS07340,WP_000807651.1,,1459619,1459799,neg,,general stress protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309858.2,,EC55989_1417,88,2,39.0,2.0,34.0,2.0
CDS_NC_011748.1_1755402_1755585_pos,NC_011748.1,EC55989_RS08700,WP_000134810.1,,1755402,1755585,pos,,general stress protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309682.1,,EC55989_1686,88,2,39.0,2.0,34.0,2.0
CDS_NC_011748.1_1126821_1127568_pos,NC_011748.1,EC55989_RS05535,WP_001007216.1,,1126821,1127568,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016234254.1,,EC55989_1068,89,2,40.0,2.0,,
CDS_NC_011748.1_1441722_1442475_pos,NC_011748.1,EC55989_RS07250,WP_000235111.1,,1441722,1442475,pos,,phage tail protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310196.1,,EC55989_1400,89,2,40.0,2.0,,
CDS_NC_011748.1_1787437_1787812_neg,NC_011748.1,EC55989_RS08905,WP_000904112.1,,1787437,1787812,neg,,RusA family crossover junction endodeoxyribonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_309550.1,,EC55989_1724,90,3,41.0,3.0,35.0,3.0
CDS_NC_011748.1_1422314_1422674_pos,NC_011748.1,EC55989_RS07125,WP_000904125.1,,1422314,1422674,pos,,RusA family crossover junction endodeoxyribonuclease,,COORDINATES: similar to AA sequence:RefSeq:NP_310778.1,,EC55989_1376,90,3,41.0,3.0,35.0,3.0
CDS_NC_011748.1_1109614_1109995_pos,NC_011748.1,EC55989_RS05400,WP_000140010.1,,1109614,1109995,pos,,RusA family crossover junction endodeoxyribonuclease,,COORDINATES: similar to AA sequence:RefSeq:WP_000140009.1,,EC55989_1046,90,3,41.0,3.0,35.0,3.0
CDS_NC_011748.1_1791684_1792110_neg,NC_011748.1,EC55989_RS08935,WP_001151219.1,,1791684,1792110,neg,,DUF977 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016232644.1,,EC55989_1730,91,3,42.0,3.0,36.0,3.0
CDS_NC_011748.1_1103802_1104225_pos,NC_011748.1,EC55989_RS05340,WP_001151117.1,,1103802,1104225,pos,,DUF977 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001151202.1,,EC55989_1035,91,3,42.0,3.0,36.0,3.0
CDS_NC_011748.1_1416289_1416712_pos,NC_011748.1,EC55989_RS07080,WP_001151218.1,,1416289,1416712,pos,,DUF977 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001151251.1,,EC55989_1368,91,3,42.0,3.0,36.0,3.0
CDS_NC_011748.1_2501790_2504382_neg,NC_011748.1,EC55989_RS12595,,yejO,2501790,2504382,neg,True,autotransporter YejO,,COORDINATES: similar to AA sequence:RefSeq:NP_311108.2,,EC55989_2445,92,2,,,,
CDS_NC_011748.1_2499775_2501536_pos,NC_011748.1,EC55989_RS12580,WP_000256200.1,pbgA,2499775,2501536,pos,,cardiolipin transport protein PbgA,,COORDINATES: similar to AA sequence:RefSeq:NP_311107.1,,EC55989_2442,92,2,,,,
CDS_NC_011748.1_2288855_2289266_neg,NC_011748.1,EC55989_RS11565,WP_001221617.1,,2288855,2289266,neg,,zinc-ribbon domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016238421.1,,EC55989_2241,93,2,43.0,2.0,37.0,2.0
CDS_NC_011748.1_5061484_5061919_neg,NC_011748.1,EC55989_RS25280,WP_001221614.1,,5061484,5061919,neg,,zinc-ribbon domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001556209.1,,EC55989_4973,93,2,43.0,2.0,37.0,2.0
CDS_NC_011748.1_745314_749508_pos,NC_011748.1,EC55989_RS03505,WP_000015022.1,rhsC,745314,749508,pos,,rhs element protein RhsC,,COORDINATES: similar to AA sequence:RefSeq:NP_415229.1,,EC55989_0684,94,2,44.0,2.0,38.0,2.0
CDS_NC_011748.1_4509138_4513323_pos,NC_011748.1,EC55989_RS22540,WP_000015046.1,rhsC,4509138,4513323,pos,,rhs element protein RhsC,,COORDINATES: similar to AA sequence:RefSeq:NP_312891.1,,EC55989_4415,94,2,44.0,2.0,38.0,2.0
CDS_NC_011748.1_1793096_1793618_neg,NC_011748.1,EC55989_RS08945,WP_000705359.1,,1793096,1793618,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001578395.1,,EC55989_1732,95,3,45.0,3.0,39.0,3.0
CDS_NC_011748.1_1100965_1101517_pos,NC_011748.1,EC55989_RS05320,WP_000705383.1,,1100965,1101517,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309794.1,,EC55989_1031,95,3,45.0,3.0,39.0,3.0
CDS_NC_011748.1_1414781_1415303_pos,NC_011748.1,EC55989_RS07070,WP_000705349.1,,1414781,1415303,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001578395.1,,EC55989_1366,95,3,45.0,3.0,39.0,3.0
CDS_NC_011748.1_4874204_4874636_neg,NC_011748.1,EC55989_RS27600,WP_000604912.1,tnpA,4874204,4874636,neg,,IS200/IS605-like element IS609 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_313209.1,,EC55989_4764,96,2,46.0,2.0,,
CDS_NC_011748.1_2195854_2196379_pos,NC_011748.1,EC55989_RS11110,WP_048814997.1,tnpA,2195854,2196379,pos,,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000712322.1,,EC55989_2153,96,2,46.0,2.0,,
CDS_NC_011748.1_1452904_1456075_pos,NC_011748.1,EC55989_RS26355,WP_000216491.1,,1452904,1456075,pos,,prophage tail fiber N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001565308.1,,EC55989_1411,97,3,47.0,3.0,,
CDS_NC_011748.1_861142_864217_pos,NC_011748.1,EC55989_RS26160,WP_001387657.1,,861142,864217,pos,,prophage tail fiber N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001569831.1,,EC55989_0811,97,3,47.0,3.0,,
CDS_NC_011748.1_1758316_1761280_neg,NC_011748.1,EC55989_RS26445,WP_000279144.1,,1758316,1761280,neg,,prophage tail fiber N-terminal domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309677.1,,EC55989_1691,97,3,47.0,3.0,,
CDS_NC_011748.1_5005386_5007006_neg,NC_011748.1,EC55989_RS24975,WP_001223819.1,,5005386,5007006,neg,,TraI domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_003830239.1,,EC55989_4900,98,2,,,,
CDS_NC_011748.1_5007321_5008221_neg,NC_011748.1,EC55989_RS24980,,,5007321,5008221,neg,True,DUF1738 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001748766.1,,EC55989_4901,98,2,,,,
CDS_NC_011748.1_5030878_5032492_neg,NC_011748.1,EC55989_RS25135,WP_000080200.1,,5030878,5032492,neg,,IS66-like element ISEc23 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080195.1,,EC55989_4940,99,3,48.0,2.0,,
CDS_NC_011748.1_4788947_4789687_pos,NC_011748.1,EC55989_RS29080,,,4788947,4789687,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,99,3,,,,
CDS_NC_011748.1_4787128_4788742_neg,NC_011748.1,EC55989_RS23840,WP_000080206.1,,4787128,4788742,neg,,IS66 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080172.1,,EC55989_4671,99,3,48.0,2.0,,
CDS_NC_011748.1_5046517_5047005_pos,NC_011748.1,EC55989_RS27695,,,5046517,5047005,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611482.1,,,100,14,,,,
CDS_NC_011748.1_3366115_3367624_neg,NC_011748.1,EC55989_RS16870,WP_001189118.1,ltrA,3366115,3367624,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_3281,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_4778394_4779903_neg,NC_011748.1,EC55989_RS23795,WP_001189118.1,ltrA,4778394,4779903,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_4662,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_4752652_4754161_pos,NC_011748.1,EC55989_RS23680,WP_001189118.1,ltrA,4752652,4754161,pos,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_4639,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_4790359_4791868_pos,NC_011748.1,EC55989_RS23860,WP_001189111.1,ltrA,4790359,4791868,pos,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_4674,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_5044928_5046437_pos,NC_011748.1,EC55989_RS25205,WP_001189118.1,ltrA,5044928,5046437,pos,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_4955,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_4791957_4792431_pos,NC_011748.1,EC55989_RS23865,,,4791957,4792431,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,EC55989_4675,100,14,,,,
CDS_NC_011748.1_4780575_4781315_neg,NC_011748.1,EC55989_RS29055,,,4780575,4781315,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,100,14,,,,
CDS_NC_011748.1_3368296_3369034_neg,NC_011748.1,EC55989_RS28305,,,3368296,3369034,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,EC55989_3282,100,14,,,,
CDS_NC_011748.1_4769945_4770685_neg,NC_011748.1,EC55989_RS29050,,,4769945,4770685,neg,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,,100,14,,,,
CDS_NC_011748.1_4781787_4782124_neg,NC_011748.1,EC55989_RS29060,,,4781787,4782124,neg,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009502602.1,,,100,14,,,,
CDS_NC_011748.1_4754250_4754724_pos,NC_011748.1,EC55989_RS23685,,,4754250,4754724,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612086.1,,EC55989_4640,100,14,,,,
CDS_NC_011748.1_4767764_4769273_neg,NC_011748.1,EC55989_RS23750,WP_001189118.1,ltrA,4767764,4769273,neg,,group II intron reverse transcriptase/maturase,,COORDINATES: similar to AA sequence:RefSeq:NP_708749.1,2.7.7.49,EC55989_4652,100,14,49.0,6.0,40.0,6.0
CDS_NC_011748.1_4770988_4771378_neg,NC_011748.1,EC55989_RS27495,,,4770988,4771378,neg,True,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000080172.1,,EC55989_4655,100,14,,,,
CDS_NC_011748.1_4729929_4731576_neg,NC_011748.1,EC55989_RS23545,WP_000066681.1,fumB,4729929,4731576,neg,,class I fumarate hydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_418546.1,4.2.1.2,EC55989_4613,101,2,50.0,2.0,41.0,2.0
CDS_NC_011748.1_1835645_1837292_neg,NC_011748.1,EC55989_RS09170,WP_000066636.1,fumB,1835645,1837292,neg,,class I fumarate hydratase,,COORDINATES: similar to AA sequence:RefSeq:WP_000066594.1,4.2.1.2,EC55989_1778,101,2,50.0,2.0,41.0,2.0
CDS_NC_011748.1_3477467_3477551_pos,NC_011748.1,EC55989_RS28955,,,3477467,3477551,pos,True,acyl carrier protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708794.1,,EC55989_3393,102,4,,,,
CDS_NC_011748.1_3476129_3476705_pos,NC_011748.1,EC55989_RS17400,,glcC,3476129,3476705,pos,True,transcriptional regulator GlcC,,COORDINATES: similar to AA sequence:RefSeq:NP_417454.1,,EC55989_3390,102,4,,,,
CDS_NC_011748.1_3476719_3477417_neg,NC_011748.1,EC55989_RS17405,,,3476719,3477417,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_3391,102,4,,,,
CDS_NC_011748.1_3474379_3475879_neg,NC_011748.1,EC55989_RS17395,WP_000026117.1,glcD,3474379,3475879,neg,,glycolate oxidase subunit GlcD,,COORDINATES: similar to AA sequence:RefSeq:NP_417453.1,1.1.99.14,EC55989_3389,102,4,,,,
CDS_NC_011748.1_1753383_1754667_neg,NC_011748.1,EC55989_RS08690,,ydfJ,1753383,1754667,neg,True,MHS family MFS transporter YdfJ,,COORDINATES: similar to AA sequence:RefSeq:WP_000582800.1,,EC55989_1684,103,2,,,,
CDS_NC_011748.1_1751834_1753295_neg,NC_011748.1,EC55989_RS08685,WP_000527751.1,,1751834,1753295,neg,,mannitol dehydrogenase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_707435.1,,EC55989_1683,103,2,,,,
CDS_NC_011748.1_695660_697112_pos,NC_011748.1,EC55989_RS03260,WP_001306979.1,djlC,695660,697112,pos,,co-chaperone DjlC,,COORDINATES: similar to AA sequence:RefSeq:NP_706561.1,,EC55989_0641,104,2,,,,
CDS_NC_011748.1_697171_698767_neg,NC_011748.1,EC55989_RS03265,,hscC,697171,698767,neg,True,molecular chaperone HscC,,COORDINATES: similar to AA sequence:RefSeq:WP_000367910.1,,EC55989_0642,104,2,,,,
CDS_NC_011748.1_1683014_1684415_neg,NC_011748.1,EC55989_RS08390,WP_000358930.1,,1683014,1684415,neg,,glutamate decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_310125.1,4.1.1.15,EC55989_1625,105,2,51.0,2.0,42.0,2.0
CDS_NC_011748.1_4031287_4032688_neg,NC_011748.1,EC55989_RS20255,WP_000372240.1,,4031287,4032688,neg,,glutamate decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_417974.1,4.1.1.15,EC55989_3962,105,2,51.0,2.0,42.0,2.0
CDS_NC_011748.1_1708299_1709700_neg,NC_011748.1,EC55989_RS28685,WP_001083595.1,,1708299,1709700,neg,,autotransporter outer membrane beta-barrel domain-containing protein,,COORDINATES: protein motif:HMM:TIGR01414.1,,,106,2,,,,
CDS_NC_011748.1_1709696_1713720_neg,NC_011748.1,EC55989_RS08480,,,1709696,1713720,neg,True,autotransporter barrel domain-containing lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_310144.1,,EC55989_1643,106,2,,,,
CDS_NC_011748.1_4737449_4738967_neg,NC_011748.1,EC55989_RS23595,WP_001295074.1,lysS,4737449,4738967,neg,,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,6.1.1.6,EC55989_4622,107,2,52.0,2.0,,
CDS_NC_011748.1_3257616_3259134_neg,NC_011748.1,EC55989_RS16345,WP_000003068.1,lysS,3257616,3259134,neg,,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,6.1.1.6,EC55989_3176,107,2,52.0,2.0,,
CDS_NC_011748.1_1426723_1428580_pos,NC_011748.1,EC55989_RS07165,WP_000874529.1,,1426723,1428580,pos,,DUF1737 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309808.1,,EC55989_1381,108,2,53.0,2.0,43.0,2.0
CDS_NC_011748.1_1113225_1115088_pos,NC_011748.1,EC55989_RS05435,WP_000143130.1,,1113225,1115088,pos,,DUF1737 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309808.1,,EC55989_1050,108,2,53.0,2.0,43.0,2.0
CDS_NC_011748.1_3136718_3138059_neg,NC_011748.1,EC55989_RS15760,,,3136718,3138059,neg,True,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_708582.2,,EC55989_3066,109,2,,,,
CDS_NC_011748.1_3135357_3136698_neg,NC_011748.1,EC55989_RS15755,WP_000098237.1,gudD,3135357,3136698,neg,,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311674.1,4.2.1.40,EC55989_3065,109,2,,,,
CDS_NC_011748.1_3130235_3131537_neg,NC_011748.1,EC55989_RS15735,WP_000046785.1,rlmD,3130235,3131537,neg,,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,,COORDINATES: similar to AA sequence:RefSeq:NP_417265.1,2.1.1.190,EC55989_3060,110,4,,,,
CDS_NC_011748.1_3131951_3132649_pos,NC_011748.1,EC55989_RS15745,,,3131951,3132649,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_3063,110,4,,,,
CDS_NC_011748.1_3132666_3135126_pos,NC_011748.1,EC55989_RS15750,,barA,3132666,3135126,pos,True,two-component sensor histidine kinase BarA,,COORDINATES: similar to AA sequence:RefSeq:NP_311673.1,,EC55989_3064,110,4,,,,
CDS_NC_011748.1_3131593_3131896_pos,NC_011748.1,EC55989_RS15740,,,3131593,3131896,pos,True,two-component sensor histidine kinase BarA,,COORDINATES: similar to AA sequence:RefSeq:NP_311673.1,,EC55989_3061,110,4,,,,
CDS_NC_011748.1_4806662_4807925_neg,NC_011748.1,EC55989_RS23935,WP_001218804.1,,4806662,4807925,neg,,integrase arm-type DNA-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708738.1,,EC55989_4688,111,2,54.0,2.0,,
CDS_NC_011748.1_3340113_3341376_pos,NC_011748.1,EC55989_RS16770,WP_001218809.1,,3340113,3341376,pos,,integrase arm-type DNA-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708738.1,,EC55989_3260,111,2,54.0,2.0,,
CDS_NC_011748.1_2584735_2585956_pos,NC_011748.1,EC55989_RS12960,WP_001307307.1,elaD,2584735,2585956,pos,,deubiquitinase,,COORDINATES: similar to AA sequence:RefSeq:NP_416772.1,3.4.19.12,EC55989_2517,112,2,,,,
CDS_NC_011748.1_2586367_2586974_pos,NC_011748.1,EC55989_RS29410,,,2586367,2586974,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001544752.1,,,112,2,,,,
CDS_NC_011748.1_4976479_4977688_neg,NC_011748.1,EC55989_RS24805,WP_001352368.1,,4976479,4977688,neg,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_4861,113,16,55.0,9.0,,
CDS_NC_011748.1_698875_700084_pos,NC_011748.1,EC55989_RS03270,WP_001352368.1,,698875,700084,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_0643,113,16,55.0,9.0,,
CDS_NC_011748.1_4967417_4968626_pos,NC_011748.1,EC55989_RS24750,WP_001352368.1,,4967417,4968626,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_4850,113,16,55.0,9.0,,
CDS_NC_011748.1_1802539_1802830_neg,NC_011748.1,EC55989_RS09005,,,1802539,1802830,neg,True,alcohol dehydrogenase catalytic domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416097.1,,EC55989_1745,113,16,,,,
CDS_NC_011748.1_284902_286111_neg,NC_011748.1,EC55989_RS25945,WP_001352368.1,,284902,286111,neg,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_0258,113,16,55.0,9.0,,
CDS_NC_011748.1_4970563_4971535_neg,NC_011748.1,EC55989_RS24765,,gltS,4970563,4971535,neg,True,sodium/glutamate symporter,,COORDINATES: similar to AA sequence:RefSeq:WP_000599530.1,,EC55989_4853,113,16,,,,
CDS_NC_011748.1_1203184_1204550_pos,NC_011748.1,EC55989_RS05900,,,1203184,1204550,pos,True,GGDEF domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309298.1,,EC55989_1140,113,16,,,,
CDS_NC_011748.1_286218_286338_pos,NC_011748.1,EC55989_RS25950,,,286218,286338,pos,True,GNAT family N-acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_706234.1,,,113,16,,,,
CDS_NC_011748.1_3388043_3389252_pos,NC_011748.1,EC55989_RS16975,WP_001352368.1,,3388043,3389252,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_3299,113,16,55.0,9.0,,
CDS_NC_011748.1_4968641_4968761_neg,NC_011748.1,EC55989_RS27635,,,4968641,4968761,neg,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005227464.1,,,113,16,,,,
CDS_NC_011748.1_4968991_4969234_neg,NC_011748.1,EC55989_RS24755,,,4968991,4969234,neg,True,sodium/glutamate symporter,,COORDINATES: similar to AA sequence:RefSeq:WP_000599530.1,,EC55989_4851,113,16,,,,
CDS_NC_011748.1_4969247_4970456_neg,NC_011748.1,EC55989_RS24760,WP_001352368.1,,4969247,4970456,neg,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_4852,113,16,55.0,9.0,,
CDS_NC_011748.1_230713_231922_pos,NC_011748.1,EC55989_RS01055,WP_001352368.1,,230713,231922,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_0206,113,16,55.0,9.0,,
CDS_NC_011748.1_1201720_1202902_pos,NC_011748.1,EC55989_RS05895,WP_048814988.1,,1201720,1202902,pos,,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011071469.1,,EC55989_1138,113,16,55.0,9.0,,
CDS_NC_011748.1_3389331_3390348_pos,NC_011748.1,EC55989_RS26980,,,3389331,3390348,pos,True,IS630 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_011787828.1,,,113,16,,,,
CDS_NC_011748.1_1801317_1802526_pos,NC_011748.1,EC55989_RS09000,WP_001352368.1,,1801317,1802526,pos,,IS4-like element ISVsa5 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001339197.1,,EC55989_1744,113,16,55.0,9.0,,
CDS_NC_011748.1_2029130_2029559_pos,NC_011748.1,EC55989_RS29225,,tnpA,2029130,2029559,pos,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:NP_313209.1,,,114,5,,,,
CDS_NC_011748.1_2027914_2029123_neg,NC_011748.1,EC55989_RS10145,WP_000826413.1,,2027914,2029123,neg,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,EC55989_1967,114,5,56.0,3.0,,
CDS_NC_011748.1_4875895_4876003_pos,NC_011748.1,EC55989_RS27605,,,4875895,4876003,pos,True,TetR/AcrR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_709992.3,,,114,5,,,,
CDS_NC_011748.1_1612186_1613395_pos,NC_011748.1,EC55989_RS08080,WP_000826404.1,,1612186,1613395,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,EC55989_1565,114,5,56.0,3.0,,
CDS_NC_011748.1_4874643_4875852_pos,NC_011748.1,EC55989_RS24330,WP_000826425.1,,4874643,4875852,pos,,transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_001458895.1,,EC55989_4765,114,5,56.0,3.0,,
CDS_NC_011748.1_2991724_2992902_pos,NC_011748.1,EC55989_RS28220,WP_085968792.1,,2991724,2992902,pos,,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611881.1,,,115,2,,,,
CDS_NC_011748.1_2992919_2993342_neg,NC_011748.1,EC55989_RS26845,,,2992919,2993342,neg,True,AIDA repeat-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311542.2,,EC55989_2919,115,2,,,,
CDS_NC_011748.1_4980651_4981814_pos,NC_011748.1,EC55989_RS24820,WP_085947771.1,,4980651,4981814,pos,,IS3-like element IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477168.1,,EC55989_4865,116,3,57.0,2.0,,
CDS_NC_011748.1_1204590_1205753_neg,NC_011748.1,EC55989_RS05905,WP_085948466.1,,1204590,1205753,neg,,IS3-like element IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012477168.1,,EC55989_1141,116,3,57.0,2.0,,
CDS_NC_011748.1_1205819_1206347_pos,NC_011748.1,EC55989_RS05915,,,1205819,1206347,pos,True,ACP S-malonyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_309324.2,,EC55989_1143,116,3,,,,
CDS_NC_011748.1_2297751_2298903_pos,NC_011748.1,EC55989_RS11625,WP_000514100.1,,2297751,2298903,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000514103.1,,EC55989_2250,117,2,,,,
CDS_NC_011748.1_2298986_2299858_pos,NC_011748.1,EC55989_RS11630,,,2298986,2299858,pos,True,GTPase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_309422.1,,EC55989_2251,117,2,,,,
CDS_NC_011748.1_1128438_1131042_pos,NC_011748.1,EC55989_RS05550,WP_000918285.1,,1128438,1131042,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000918280.1,,EC55989_1071,118,2,58.0,2.0,,
CDS_NC_011748.1_1443340_1445914_pos,NC_011748.1,EC55989_RS07265,WP_000082387.1,,1443340,1445914,pos,,phage tail tape measure protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001621422.1,,EC55989_1403,118,2,58.0,2.0,,
CDS_NC_011748.1_4545619_4546834_pos,NC_011748.1,EC55989_RS22695,WP_000690934.1,,4545619,4546834,pos,,D-galactonate dehydratase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001625315.1,,EC55989_4443,119,2,59.0,2.0,44.0,2.0
CDS_NC_011748.1_1802841_1804056_neg,NC_011748.1,EC55989_RS09010,WP_001295394.1,rspA,1802841,1804056,neg,,starvation-sensing protein RspA,,COORDINATES: similar to AA sequence:RefSeq:WP_001625315.1,,EC55989_1746,119,2,59.0,2.0,44.0,2.0
CDS_NC_011748.1_3355071_3356223_neg,NC_011748.1,EC55989_RS16825,WP_001254932.1,,3355071,3356223,neg,,IS30-like element IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,EC55989_3272,120,8,60.0,3.0,,
CDS_NC_011748.1_2221471_2222623_neg,NC_011748.1,EC55989_RS11280,WP_001254922.1,,2221471,2222623,neg,,IS30-like element IS30 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_004389801.1,,EC55989_2188,120,8,60.0,3.0,,
CDS_NC_011748.1_2224086_2224784_neg,NC_011748.1,EC55989_RS11295,,,2224086,2224784,neg,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EC55989_2191,120,8,,,,
CDS_NC_011748.1_3356287_3356647_pos,NC_011748.1,EC55989_RS29440,,,3356287,3356647,pos,True,IS3 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076611483.1,,,120,8,,,,
