,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag,dup_id,count_dups,dup_id_pseudo_free,count_dups_pseudo_free,dup_id_mobile_free,count_dups_mobile_free
CDS_NC_009800.1_327867_328458_pos,NC_009800.1,ECHS_RS01615,,,327867,328458,pos,True,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000143224.1,,EcHS_A0324,84,2,,,,
CDS_NC_009800.1_1523572_1524079_neg,NC_009800.1,ECHS_RS23470,,tnpA,1523572,1524079,neg,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000604919.1,,EcHS_A1515,85,2,,,,
CDS_NC_009800.1_1522886_1523555_pos,NC_009800.1,ECHS_RS07480,WP_001261013.1,,1522886,1523555,pos,,DUF3313 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310063.1,,EcHS_A1513,85,2,,,,
CDS_NC_009800.1_2390632_2390875_pos,NC_009800.1,ECHS_RS11795,,,2390632,2390875,pos,True,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_311149.1,,EcHS_A2378,86,2,,,,
CDS_NC_009800.1_2389803_2390454_neg,NC_009800.1,ECHS_RS11790,WP_000301050.1,inaA,2389803,2390454,neg,,lipopolysaccharide kinase InaA,,COORDINATES: similar to AA sequence:RefSeq:NP_416740.1,,EcHS_A2377,86,2,,,,
CDS_NC_009800.1_2187507_2190825_pos,NC_009800.1,ECHS_RS10935,,,2187507,2190825,pos,True,diguanylate cyclase,,COORDINATES: similar to AA sequence:RefSeq:NP_416571.1,,EcHS_A2208,87,2,,,,
CDS_NC_009800.1_2186548_2187190_neg,NC_009800.1,ECHS_RS10930,WP_001295424.1,udk,2186548,2187190,neg,,uridine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_707960.1,2.7.1.48,EcHS_A2206,87,2,,,,
CDS_NC_009800.1_794422_795120_neg,NC_009800.1,ECHS_RS23250,,,794422,795120,neg,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A0780,88,4,,,,
CDS_NC_009800.1_794053_794407_pos,NC_009800.1,ECHS_RS03815,,,794053,794407,pos,True,alpha-mannosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_415260.1,,EcHS_A0779,88,4,,,,
CDS_NC_009800.1_795175_797464_pos,NC_009800.1,ECHS_RS03825,,mngB,795175,797464,pos,True,mannosylglycerate hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_415260.1,,EcHS_A0782,88,4,,,,
CDS_NC_009800.1_792119_794036_pos,NC_009800.1,ECHS_RS03810,WP_001300489.1,mngA,792119,794036,pos,,PTS 2-O-a-mannosyl-D-glycerate transporter subunit IIABC,,COORDINATES: similar to AA sequence:RefSeq:WP_001393949.1,,EcHS_A0778,88,4,,,,
CDS_NC_009800.1_624382_625129_neg,NC_009800.1,ECHS_RS03005,,envY,624382,625129,neg,True,DNA-binding transcriptional regulator EnvY,,COORDINATES: similar to AA sequence:RefSeq:WP_001419357.1,,EcHS_A0612,89,3,,,,
CDS_NC_009800.1_623385_624018_neg,NC_009800.1,ECHS_RS02995,WP_000805422.1,fimZ,623385,624018,neg,,fimbria biosynthesis transcriptional regulator FimZ,,COORDINATES: similar to AA sequence:RefSeq:NP_308624.1,,EcHS_A0610,89,3,,,,
CDS_NC_009800.1_625186_626269_neg,NC_009800.1,ECHS_RS03010,,,625186,626269,neg,True,PAAR domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_308632.1,,EcHS_A0614,89,3,,,,
CDS_NC_009800.1_1341783_1342401_pos,NC_009800.1,ECHS_RS06630,WP_000068089.1,tdk,1341783,1342401,pos,,thymidine kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_309767.1,2.7.1.21,EcHS_A1347,90,2,,,,
CDS_NC_009800.1_1342681_1343578_neg,NC_009800.1,ECHS_RS06635,,,1342681,1343578,neg,True,IS4 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904641.1,,EcHS_A1348,90,2,,,,
CDS_NC_009800.1_3236361_3237916_pos,NC_009800.1,ECHS_RS15930,,,3236361,3237916,pos,True,flotillin family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417523.1,,EcHS_A3227,91,2,,,,
CDS_NC_009800.1_3235705_3236335_pos,NC_009800.1,ECHS_RS15925,WP_000599944.1,,3235705,3236335,pos,,DUF1449 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417522.1,,EcHS_A3226,91,2,,,,
CDS_NC_009800.1_2623724_2625742_pos,NC_009800.1,ECHS_RS12930,,hyfB,2623724,2625742,pos,True,hydrogenase 4 subunit B,,COORDINATES: similar to AA sequence:RefSeq:NP_311371.1,,EcHS_A2615,92,2,,,,
CDS_NC_009800.1_2623107_2623725_pos,NC_009800.1,ECHS_RS12920,WP_001295470.1,hyfA,2623107,2623725,pos,,hydrogenase 4 subunit HyfA,,COORDINATES: similar to AA sequence:RefSeq:NP_708320.1,,EcHS_A2613,92,2,,,,
CDS_NC_009800.1_1662057_1664703_neg,NC_009800.1,ECHS_RS08115,,,1662057,1664703,neg,True,host specificity protein J,,COORDINATES: similar to AA sequence:RefSeq:NP_706646.1,,EcHS_A1639,93,3,,,,
CDS_NC_009800.1_1661390_1661990_neg,NC_009800.1,ECHS_RS08110,WP_001233123.1,,1661390,1661990,neg,,Ail/Lom family outer membrane beta-barrel protein,,COORDINATES: similar to AA sequence:RefSeq:NP_706647.1,,EcHS_A1638,93,3,,,,
CDS_NC_009800.1_1664702_1665080_neg,NC_009800.1,ECHS_RS08120,,,1664702,1665080,neg,True,phage terminase large subunit family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_015987600.1,,,93,3,,,,
CDS_NC_009800.1_3249226_3249924_pos,NC_009800.1,ECHS_RS16000,,,3249226,3249924,pos,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A3240,94,3,,,,
CDS_NC_009800.1_3248712_3249171_neg,NC_009800.1,ECHS_RS15995,,ttdR,3248712,3249171,neg,True,DNA-binding transcriptional activator TtdR,,COORDINATES: similar to AA sequence:RefSeq:NP_311970.1,,EcHS_A3238,94,3,,,,
CDS_NC_009800.1_3248082_3248700_pos,NC_009800.1,ECHS_RS15990,WP_001272796.1,plsY,3248082,3248700,pos,,glycerol-3-phosphate 1-O-acyltransferase PlsY,,COORDINATES: similar to AA sequence:RefSeq:NP_311969.1,2.3.1.15,EcHS_A3237,94,3,,,,
CDS_NC_009800.1_1003757_1004375_pos,NC_009800.1,ECHS_RS04900,WP_000213098.1,dmsB,1003757,1004375,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,EcHS_A1000,95,2,12.0,2.0,7.0,2.0
CDS_NC_009800.1_1685124_1685742_pos,NC_009800.1,ECHS_RS08255,WP_000213028.1,dmsB,1685124,1685742,pos,,dimethylsulfoxide reductase subunit B,,COORDINATES: similar to AA sequence:RefSeq:WP_000213046.1,,EcHS_A1662,95,2,12.0,2.0,7.0,2.0
CDS_NC_009800.1_1657375_1657498_neg,NC_009800.1,ECHS_RS08095,,,1657375,1657498,neg,True,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415891.1,,EcHS_A1636,96,2,,,,
CDS_NC_009800.1_1656687_1657278_pos,NC_009800.1,ECHS_RS08090,WP_000086522.1,,1656687,1657278,pos,,recombinase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415892.1,,EcHS_A1635,96,2,,,,
CDS_NC_009800.1_761729_762299_pos,NC_009800.1,ECHS_RS03665,WP_000832338.1,,761729,762299,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415232.1,,EcHS_A0750,97,4,,,,
CDS_NC_009800.1_762524_762758_pos,NC_009800.1,ECHS_RS03670,,,762524,762758,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EcHS_A0751,97,4,,,,
CDS_NC_009800.1_762904_764041_pos,NC_009800.1,ECHS_RS03675,,,762904,764041,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EcHS_A0752,97,4,,,,
CDS_NC_009800.1_764171_764930_pos,NC_009800.1,ECHS_RS03680,,,764171,764930,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EcHS_A0753,97,4,,,,
CDS_NC_009800.1_1674457_1675155_neg,NC_009800.1,ECHS_RS23555,,,1674457,1675155,neg,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A1651,98,3,,,,
CDS_NC_009800.1_1675210_1676050_neg,NC_009800.1,ECHS_RS08210,,,1675210,1676050,neg,True,Zn-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_416097.1,,EcHS_A1653,98,3,,,,
CDS_NC_009800.1_1673956_1674523_pos,NC_009800.1,ECHS_RS08200,WP_000344949.1,,1673956,1674523,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,,98,3,,,,
CDS_NC_009800.1_4249554_4251128_neg,NC_009800.1,ECHS_RS20930,,,4249554,4251128,neg,True,ShET2/EspL2 family type III secretion system effector toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_418441.1,,EcHS_A4253,99,2,,,,
CDS_NC_009800.1_4247849_4249586_pos,NC_009800.1,ECHS_RS20920,WP_001137214.1,aceK,4247849,4249586,pos,,bifunctional isocitrate dehydrogenase kinase/phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_418440.1,2.7.11.5,EcHS_A4251,99,2,,,,
CDS_NC_009800.1_2114945_2115071_neg,NC_009800.1,ECHS_RS10585,,,2114945,2115071,neg,True,hemolysin activation protein,,COORDINATES: similar to AA sequence:RefSeq:WP_000850858.1,,EcHS_A2134,100,2,,,,
CDS_NC_009800.1_2113660_2114230_neg,NC_009800.1,ECHS_RS10570,WP_000221529.1,,2113660,2114230,neg,,inovirus Gp2 family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_020238748.1,,EcHS_A2132,100,2,,,,
CDS_NC_009800.1_2799815_2800513_neg,NC_009800.1,ECHS_RS13755,,,2799815,2800513,neg,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A2785,101,3,,,,
CDS_NC_009800.1_2800568_2801225_neg,NC_009800.1,ECHS_RS13760,,,2800568,2801225,neg,True,DUF5507 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311544.1,,EcHS_A2787,101,3,,,,
CDS_NC_009800.1_2799085_2799670_neg,NC_009800.1,ECHS_RS13750,WP_012135954.1,,2799085,2799670,neg,,tail fiber assembly protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001374808.1,,EcHS_A2784,101,3,,,,
CDS_NC_009800.1_1607156_1607365_neg,NC_009800.1,ECHS_RS07860,,,1607156,1607365,neg,True,helix-turn-helix transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:YP_005226947.1,,,102,3,,,,
CDS_NC_009800.1_1605131_1605662_neg,NC_009800.1,ECHS_RS07850,WP_000876763.1,,1605131,1605662,neg,,type 1 fimbrial protein,,COORDINATES: similar to AA sequence:RefSeq:NP_416021.1,,EcHS_A1588,102,3,,,,
CDS_NC_009800.1_1605675_1606902_neg,NC_009800.1,ECHS_RS07855,,,1605675,1606902,neg,True,fimbrial biogenesis outer membrane usher protein,,COORDINATES: similar to AA sequence:RefSeq:NP_310137.2,,EcHS_A1589,102,3,,,,
CDS_NC_009800.1_381047_381745_neg,NC_009800.1,ECHS_RS01860,,,381047,381745,neg,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,,103,2,,,,
CDS_NC_009800.1_380501_381023_neg,NC_009800.1,ECHS_RS01855,WP_000338364.1,ipbA,380501,381023,neg,,tyrosine-type DNA invertase IpbA,,COORDINATES: similar to AA sequence:RefSeq:NP_459701.1,,EcHS_A0366,103,2,,,,
CDS_NC_009800.1_746310_747008_pos,NC_009800.1,ECHS_RS03610,,,746310,747008,pos,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A0739,104,2,,,,
CDS_NC_009800.1_745766_746282_pos,NC_009800.1,ECHS_RS03600,WP_000856354.1,,745766,746282,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415215.1,,EcHS_A0737,104,2,,,,
CDS_NC_009800.1_4292064_4293050_pos,NC_009800.1,ECHS_RS21120,,,4292064,4293050,pos,True,DUF2713 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001560258.1,,EcHS_A4288,105,2,,,,
CDS_NC_009800.1_4291231_4291747_neg,NC_009800.1,ECHS_RS21110,WP_001295691.1,zur,4291231,4291747,neg,,zinc uptake transcriptional repressor Zur,,COORDINATES: similar to AA sequence:RefSeq:NP_418470.4,,EcHS_A4286,105,2,,,,
CDS_NC_009800.1_2081378_2081957_pos,NC_009800.1,ECHS_RS10385,,,2081378,2081957,pos,True,tyrosine-type recombinase/integrase,,COORDINATES: similar to AA sequence:RefSeq:WP_004184758.1,,EcHS_A2096,106,2,,,,
CDS_NC_009800.1_2080836_2081361_neg,NC_009800.1,ECHS_RS10380,WP_001565626.1,,2080836,2081361,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001565626.1,,EcHS_A2097,106,2,,,,
CDS_NC_009800.1_4301177_4301892_pos,NC_009800.1,ECHS_RS25240,,aphA,4301177,4301892,pos,True,acid phosphatase AphA,,COORDINATES: similar to AA sequence:RefSeq:NP_418479.1,,EcHS_A4296,107,2,,,,
CDS_NC_009800.1_4300272_4300776_neg,NC_009800.1,ECHS_RS25835,WP_001027717.1,,4300272,4300776,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001027387.1,,EcHS_A4295,107,2,,,,
CDS_NC_009800.1_1277263_1277725_pos,NC_009800.1,ECHS_RS06315,WP_000807626.1,,1277263,1277725,pos,,YcgN family cysteine cluster protein,,COORDINATES: similar to AA sequence:RefSeq:NP_415699.5,,EcHS_A1281,108,2,,,,
CDS_NC_009800.1_1277931_1278626_neg,NC_009800.1,ECHS_RS24835,,,1277931,1278626,neg,True,hemolysin E,,COORDINATES: similar to AA sequence:RefSeq:WP_001334786.1,,EcHS_A1283,108,2,,,,
CDS_NC_009800.1_267798_268935_pos,NC_009800.1,ECHS_RS01225,,,267798,268935,pos,True,ISAs1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000420980.1,,EcHS_A0246,109,2,,,,
CDS_NC_009800.1_267088_267538_pos,NC_009800.1,ECHS_RS01220,WP_000978828.1,,267088,267538,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005141515.1,,EcHS_A0245,109,2,,,,
CDS_NC_009800.1_2257214_2257954_pos,NC_009800.1,ECHS_RS11210,,mlrA,2257214,2257954,pos,True,HTH-type transcriptional regulator MlrA,,COORDINATES: similar to AA sequence:RefSeq:NP_416631.1,,EcHS_A2261,110,2,,,,
CDS_NC_009800.1_2255307_2256993_neg,NC_009800.1,ECHS_RS11205,WP_001295431.1,btsS,2255307,2256993,neg,,two-component regulatory system sensor histidine kinase BtsS,,COORDINATES: similar to AA sequence:RefSeq:NP_416630.1,,EcHS_A2260,110,2,,,,
CDS_NC_009800.1_2111528_2111939_neg,NC_009800.1,ECHS_RS10550,WP_001221604.1,,2111528,2111939,neg,,zinc-ribbon domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016238421.1,,EcHS_A2128,111,2,,,,
CDS_NC_009800.1_2112124_2113093_pos,NC_009800.1,ECHS_RS25515,,,2112124,2113093,pos,True,IS110 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_003031967.1,,EcHS_A2129,111,2,,,,
CDS_NC_009800.1_147797_148178_neg,NC_009800.1,ECHS_RS00670,WP_000621515.1,panD,147797,148178,neg,,aspartate 1-decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:WP_005124704.1,4.1.1.11,EcHS_A0135,112,2,,,,
CDS_NC_009800.1_148451_149353_pos,NC_009800.1,ECHS_RS00675,,rpnC,148451,149353,pos,True,recombination-promoting nuclease RpnC,,COORDINATES: similar to AA sequence:RefSeq:NP_414674.1,,EcHS_A0136,112,2,,,,
CDS_NC_009800.1_907083_907467_pos,NC_009800.1,ECHS_RS04390,WP_000497137.1,bssR,907083,907467,pos,,biofilm formation regulator BssR,,COORDINATES: similar to AA sequence:RefSeq:NP_308943.1,,EcHS_A0896,113,2,,,,
CDS_NC_009800.1_907577_908693_pos,NC_009800.1,ECHS_RS04395,,yliI,907577,908693,pos,True,aldose sugar dehydrogenase YliI,,COORDINATES: similar to AA sequence:RefSeq:NP_415358.1,,EcHS_A0897,113,2,,,,
CDS_NC_009800.1_1673747_1673837_neg,NC_009800.1,ECHS_RS24915,,,1673747,1673837,neg,True,DUF968 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_461183.1,,,114,2,,,,
CDS_NC_009800.1_1673352_1673730_neg,NC_009800.1,ECHS_RS08190,WP_001204787.1,,1673352,1673730,neg,,antitermination protein,,COORDINATES: similar to AA sequence:RefSeq:WP_016246965.1,,EcHS_A1649,114,2,,,,
CDS_NC_009800.1_2797552_2797788_pos,NC_009800.1,ECHS_RS13740,,,2797552,2797788,pos,True,DinI-like family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311510.1,,EcHS_A2781,115,2,,,,
CDS_NC_009800.1_2796877_2797246_pos,NC_009800.1,ECHS_RS13735,WP_000551278.1,,2796877,2797246,pos,,hypothetical protein,,COORDINATES: ab initio prediction:GeneMarkS-2+,,EcHS_A2780,115,2,,,,
CDS_NC_009800.1_2062899_2063271_neg,NC_009800.1,ECHS_RS10275,WP_000098805.1,,2062899,2063271,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_004104194.1,,EcHS_A2076,116,3,,,,
CDS_NC_009800.1_2063227_2063460_neg,NC_009800.1,ECHS_RS23725,,,2063227,2063460,neg,True,DNA polymerase V,,COORDINATES: similar to AA sequence:RefSeq:WP_004184688.1,,EcHS_A2077,116,3,,,,
CDS_NC_009800.1_2064618_2064786_neg,NC_009800.1,ECHS_RS10285,,,2064618,2064786,neg,True,Hin recombinase,,COORDINATES: similar to AA sequence:RefSeq:WP_016947023.1,,,116,3,,,,
CDS_NC_009800.1_2781356_2782054_pos,NC_009800.1,ECHS_RS13630,,,2781356,2782054,pos,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A2761,117,2,,,,
CDS_NC_009800.1_2780972_2781323_pos,NC_009800.1,ECHS_RS13625,WP_012135951.1,,2780972,2781323,pos,,DUF2799 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005017277.1,,EcHS_A2759,117,2,,,,
CDS_NC_009800.1_3019516_3019879_neg,NC_009800.1,ECHS_RS14870,WP_001311105.1,,3019516,3019879,neg,,EscU/YscU/HrcU family type III secretion system export apparatus switch protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001348328.1,,EcHS_A3014,118,2,,,,
CDS_NC_009800.1_3019905_3020636_neg,NC_009800.1,ECHS_RS14875,,,3019905,3020636,neg,True,EscU/YscU/HrcU family type III secretion system export apparatus switch protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001284706.1,,EcHS_A3015,118,2,,,,
CDS_NC_009800.1_2663473_2664376_neg,NC_009800.1,ECHS_RS13095,,,2663473,2664376,neg,True,pirin,,COORDINATES: similar to AA sequence:RefSeq:WP_020433675.1,,EcHS_A2651,119,3,,,,
CDS_NC_009800.1_2662756_2663454_pos,NC_009800.1,ECHS_RS13090,,,2662756,2663454,pos,True,IS1-like element IS1A family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A2650,119,3,,,,
CDS_NC_009800.1_2661399_2661753_neg,NC_009800.1,ECHS_RS13085,WP_000869333.1,traJ,2661399,2661753,neg,,conjugal transfer transcriptional regulator TraJ,,COORDINATES: similar to AA sequence:RefSeq:WP_001575471.1,,,119,3,,,,
CDS_NC_009800.1_2029203_2029533_neg,NC_009800.1,ECHS_RS23690,WP_001336494.1,,2029203,2029533,neg,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001324015.1,,EcHS_A2033,120,2,,,,
CDS_NC_009800.1_2029555_2030080_pos,NC_009800.1,ECHS_RS10055,,tnpA,2029555,2030080,pos,True,IS200/IS605 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_000712322.1,,EcHS_A2032,120,2,,,,
