,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_011748.1_3217342_3217705_neg,NC_011748.1,EC55989_RS16165,WP_001311105.1,,3217342,3217705,neg,,EscU/YscU/HrcU family type III secretion system export apparatus switch protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001348328.1,,EC55989_3143
CDS_NC_011748.1_3217731_3218499_neg,NC_011748.1,EC55989_RS16175,,,3217731,3218499,neg,True,EscU/YscU/HrcU family type III secretion system export apparatus switch protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001284706.1,,EC55989_3145
CDS_NC_011748.1_3218507_3219275_neg,NC_011748.1,EC55989_RS16180,WP_000390568.1,sctT,3218507,3219275,neg,,type III secretion system export apparatus subunit SctT,,COORDINATES: similar to AA sequence:RefSeq:WP_000503299.1,,EC55989_3146
CDS_NC_011748.1_3219276_3219537_neg,NC_011748.1,EC55989_RS16185,WP_000998122.1,,3219276,3219537,neg,,EscS/YscS/HrcS family type III secretion system export apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311751.1,,EC55989_3147
CDS_NC_011748.1_3219546_3220212_neg,NC_011748.1,EC55989_RS16190,WP_001387765.1,,3219546,3220212,neg,,EscR/YscR/HrcR family type III secretion system export apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311752.1,,EC55989_3148
CDS_NC_011748.1_3220204_3221149_neg,NC_011748.1,EC55989_RS29425,,,3220204,3221149,neg,True,YscQ/HrcQ family type III secretion apparatus protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001578916.1,,
CDS_NC_011748.1_3221148_3221268_neg,NC_011748.1,EC55989_RS29430,,,3221148,3221268,neg,True,type III secretion protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001314987.1,,
CDS_NC_011748.1_3221280_3222891_neg,NC_011748.1,EC55989_RS16205,WP_000676936.1,,3221280,3222891,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001613747.1,,EC55989_3151
CDS_NC_011748.1_3223276_3224032_neg,NC_011748.1,EC55989_RS16215,WP_001272558.1,,3223276,3224032,neg,,peptidoglycan DD-metalloendopeptidase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311765.2,,EC55989_3152
CDS_NC_011748.1_3224446_3226744_pos,NC_011748.1,EC55989_RS16220,WP_000388150.1,xdhA,3224446,3226744,pos,,xanthine dehydrogenase molybdenum-binding subunit XdhA,,COORDINATES: similar to AA sequence:RefSeq:NP_708647.1,1.17.1.4,EC55989_3153
CDS_NC_011748.1_3226754_3227633_pos,NC_011748.1,EC55989_RS16225,WP_000459182.1,xdhB,3226754,3227633,pos,,xanthine dehydrogenase FAD-binding subunit XdhB,,COORDINATES: similar to AA sequence:RefSeq:NP_417343.1,,EC55989_3154
CDS_NC_011748.1_3227629_3228109_pos,NC_011748.1,EC55989_RS16230,WP_001016606.1,xdhC,3227629,3228109,pos,,xanthine dehydrogenase iron sulfur-binding subunit XdhC,,COORDINATES: similar to AA sequence:RefSeq:NP_417344.1,1.17.1.4,EC55989_3155
CDS_NC_011748.1_3228148_3229927_neg,NC_011748.1,EC55989_RS16235,WP_000417808.1,,3228148,3229927,neg,,sigma-54-dependent transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417345.1,,EC55989_3156
CDS_NC_011748.1_3230405_3231593_pos,NC_011748.1,EC55989_RS16240,WP_001303128.1,ygeW,3230405,3231593,pos,,knotted carbamoyltransferase YgeW,,COORDINATES: similar to AA sequence:RefSeq:NP_311770.2,2.1.3.-,EC55989_3157
CDS_NC_011748.1_3231650_3232847_pos,NC_011748.1,EC55989_RS16245,WP_000110493.1,dpaL,3231650,3232847,pos,,diaminopropionate ammonia-lyase,,COORDINATES: similar to AA sequence:RefSeq:NP_311771.1,4.3.1.15,EC55989_3158
CDS_NC_011748.1_3232904_3234116_pos,NC_011748.1,EC55989_RS16250,WP_001107117.1,,3232904,3234116,pos,,YgeY family selenium metabolism-linked hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_311772.1,,EC55989_3159
CDS_NC_011748.1_3234168_3235554_pos,NC_011748.1,EC55989_RS16255,WP_001264447.1,hyuA,3234168,3235554,pos,,D-phenylhydantoinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311773.2,3.5.2.-,EC55989_3160
CDS_NC_011748.1_3235601_3236534_pos,NC_011748.1,EC55989_RS16260,WP_000037992.1,arcC,3235601,3236534,pos,,carbamate kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_417350.1,2.7.2.2,EC55989_3161
CDS_NC_011748.1_3236574_3238200_neg,NC_011748.1,EC55989_RS16265,WP_001020374.1,,3236574,3238200,neg,,EF2563 family selenium-dependent molybdenum hydroxylase system protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417351.1,,EC55989_3162
CDS_NC_011748.1_3238247_3239018_neg,NC_011748.1,EC55989_RS16270,WP_001298920.1,yqeC,3238247,3239018,neg,,putative selenium-dependent hydroxylase accessory protein YqeC,,COORDINATES: similar to AA sequence:RefSeq:NP_417352.2,,EC55989_3163
CDS_NC_011748.1_3239120_3239699_pos,NC_011748.1,EC55989_RS16275,WP_001272856.1,mocA,3239120,3239699,pos,,molybdenum cofactor cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_311777.1,2.7.7.76,EC55989_3164
CDS_NC_011748.1_3240020_3243119_pos,NC_011748.1,EC55989_RS16280,WP_000502426.1,ygfK,3240020,3243119,pos,,putative selenate reductase subunit YgfK,,COORDINATES: similar to AA sequence:RefSeq:NP_311778.1,,EC55989_3165
CDS_NC_011748.1_3243121_3244450_pos,NC_011748.1,EC55989_RS16285,WP_000906276.1,ssnA,3243121,3244450,pos,,putative aminohydrolase SsnA,,COORDINATES: similar to AA sequence:RefSeq:NP_311779.1,,EC55989_3166
CDS_NC_011748.1_3244500_3245280_pos,NC_011748.1,EC55989_RS16290,WP_000572462.1,,3244500,3245280,pos,,molybdopterin-dependent oxidoreductase FAD-binding subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_311780.1,,EC55989_3167
CDS_NC_011748.1_3245276_3248147_pos,NC_011748.1,EC55989_RS16295,WP_000583609.1,,3245276,3248147,pos,,molybdopterin-dependent oxidoreductase Mo/Fe-S-binding subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_417357.1,,EC55989_3168
CDS_NC_011748.1_3248311_3249712_pos,NC_011748.1,EC55989_RS16300,WP_001280215.1,xanQ,3248311,3249712,pos,,xanthine/proton symporter XanQ,,COORDINATES: similar to AA sequence:RefSeq:NP_417358.2,,EC55989_3169
CDS_NC_011748.1_3249729_3251046_pos,NC_011748.1,EC55989_RS16305,WP_001295158.1,guaD,3249729,3251046,pos,,guanine deaminase,,COORDINATES: similar to AA sequence:RefSeq:NP_311783.2,3.5.4.3,EC55989_3170
CDS_NC_011748.1_3251081_3252449_pos,NC_011748.1,EC55989_RS16310,WP_000012163.1,ghxQ,3251081,3252449,pos,,guanine/hypoxanthine transporter GhxQ,,COORDINATES: similar to AA sequence:RefSeq:NP_311784.1,,EC55989_3171
CDS_NC_011748.1_3252484_3252973_neg,NC_011748.1,EC55989_RS16315,WP_000838428.1,,3252484,3252973,neg,,4Fe-4S dicluster domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417362.4,,EC55989_3172
CDS_NC_011748.1_3252972_3254892_neg,NC_011748.1,EC55989_RS16320,WP_001345944.1,ygfT,3252972,3254892,neg,,formate-dependent uric acid utilization protein YgfT,,COORDINATES: similar to AA sequence:RefSeq:NP_417363.2,,EC55989_3173
CDS_NC_011748.1_3255327_3256776_pos,NC_011748.1,EC55989_RS16330,WP_001295374.1,uacT,3255327,3256776,pos,,urate/proton symporter UacT,,COORDINATES: similar to AA sequence:RefSeq:NP_417364.2,,EC55989_3174
CDS_NC_011748.1_3256777_3256903_pos,NC_011748.1,EC55989_RS16335,WP_001010156.1,,3256777,3256903,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_002791254.1,,
CDS_NC_011748.1_3256899_3256971_neg,NC_011748.1,EC55989_RS28900,WP_120795390.1,,3256899,3256971,neg,,protein YqfH,,COORDINATES: similar to AA sequence:RefSeq:YP_009518812.1,,
CDS_NC_011748.1_3257025_3257574_pos,NC_011748.1,EC55989_RS16340,WP_001192813.1,idi,3257025,3257574,pos,,isopentenyl-diphosphate Delta-isomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_311788.1,5.3.3.2,EC55989_3175
CDS_NC_011748.1_3257616_3259134_neg,NC_011748.1,EC55989_RS16345,WP_000003068.1,lysS,3257616,3259134,neg,,lysine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:WP_001740376.1,6.1.1.6,EC55989_3176
CDS_NC_011748.1_3259143_3260242_neg,NC_011748.1,EC55989_RS16350,WP_001701073.1,prfB,3259143,3260242,neg,,peptide chain release factor 2,,COORDINATES: similar to AA sequence:RefSeq:NP_311790.1,,EC55989_3177
CDS_NC_011748.1_3260332_3262066_neg,NC_011748.1,EC55989_RS16355,WP_000813220.1,recJ,3260332,3262066,neg,,single-stranded-DNA-specific exonuclease RecJ,,COORDINATES: similar to AA sequence:RefSeq:NP_311791.1,3.1.11.6,EC55989_3178
CDS_NC_011748.1_3262071_3262782_neg,NC_011748.1,EC55989_RS16360,WP_000715208.1,dsbC,3262071,3262782,neg,,bifunctional protein-disulfide isomerase/oxidoreductase DsbC,,COORDINATES: similar to AA sequence:RefSeq:NP_311792.1,5.3.4.1,EC55989_3179
CDS_NC_011748.1_3262806_3263703_neg,NC_011748.1,EC55989_RS16365,WP_000806638.1,xerD,3262806,3263703,neg,,site-specific tyrosine recombinase XerD,,COORDINATES: similar to AA sequence:RefSeq:NP_417370.1,,EC55989_3180
CDS_NC_011748.1_3263814_3264336_pos,NC_011748.1,EC55989_RS16370,WP_001055874.1,fldB,3263814,3264336,pos,,flavodoxin FldB,,COORDINATES: similar to AA sequence:RefSeq:NP_311794.1,,EC55989_3181
CDS_NC_011748.1_3264375_3264783_neg,NC_011748.1,EC55989_RS16375,WP_000244772.1,,3264375,3264783,neg,,protein YgfX,,COORDINATES: similar to AA sequence:RefSeq:NP_417372.1,,EC55989_3182
CDS_NC_011748.1_3264763_3265030_neg,NC_011748.1,EC55989_RS16380,WP_000354046.1,sdhE,3264763,3265030,neg,,FAD assembly factor SdhE,,COORDINATES: similar to AA sequence:RefSeq:WP_000354044.1,,EC55989_3183
CDS_NC_011748.1_3265272_3266253_pos,NC_011748.1,EC55989_RS16385,WP_000886062.1,ygfZ,3265272,3266253,pos,,tRNA-modifying protein YgfZ,,COORDINATES: similar to AA sequence:RefSeq:NP_417374.1,,EC55989_3184
CDS_NC_011748.1_3266505_3267486_pos,NC_011748.1,EC55989_RS16390,WP_000399597.1,,3266505,3267486,pos,,IS110-like element IS621 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_012904434.1,,EC55989_3185
CDS_NC_011748.1_3267608_3268268_neg,NC_011748.1,EC55989_RS16395,WP_000250274.1,,3267608,3268268,neg,,hemolysin III family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311798.1,,EC55989_3186
CDS_NC_011748.1_3268431_3268743_neg,NC_011748.1,EC55989_RS16400,WP_001182954.1,,3268431,3268743,neg,,ASCH domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311799.1,,EC55989_3187
CDS_NC_011748.1_3268787_3270221_pos,NC_011748.1,EC55989_RS16405,WP_001387034.1,bglA,3268787,3270221,pos,,6-phospho-beta-glucosidase BglA,,COORDINATES: similar to AA sequence:RefSeq:NP_708664.2,3.2.1.86,EC55989_3188
CDS_NC_011748.1_3270277_3271021_neg,NC_011748.1,EC55989_RS16410,WP_000951964.1,,3270277,3271021,neg,,SDR family oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417378.1,,EC55989_3189
CDS_NC_011748.1_3271281_3274155_neg,NC_011748.1,EC55989_RS16415,WP_000195023.1,gcvP,3271281,3274155,neg,,aminomethyl-transferring glycine dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_417379.1,1.4.4.2,EC55989_3190
CDS_NC_011748.1_3274273_3274663_neg,NC_011748.1,EC55989_RS16420,WP_001295377.1,gcvH,3274273,3274663,neg,,glycine cleavage system protein GcvH,,COORDINATES: similar to AA sequence:RefSeq:WP_005123344.1,,EC55989_3191
CDS_NC_011748.1_3274686_3275781_neg,NC_011748.1,EC55989_RS16425,WP_000068701.1,gcvT,3274686,3275781,neg,,glycine cleavage system aminomethyltransferase GcvT,,COORDINATES: similar to AA sequence:RefSeq:NP_417381.1,2.1.2.10,EC55989_3192
CDS_NC_011748.1_3276071_3276155_pos,NC_011748.1,EC55989_RS28905,WP_122633141.1,,3276071,3276155,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_009518813.1,,
CDS_NC_011748.1_3276228_3277431_neg,NC_011748.1,EC55989_RS16430,WP_001192185.1,ubiI,3276228,3277431,neg,,FAD-dependent 2-octaprenylphenol hydroxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311804.1,,EC55989_3194
CDS_NC_011748.1_3277453_3278632_neg,NC_011748.1,EC55989_RS16435,WP_000111225.1,ubiH,3277453,3278632,neg,,2-octaprenyl-6-methoxyphenyl hydroxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_417383.1,1.14.13.-,EC55989_3195
CDS_NC_011748.1_3278628_3279954_neg,NC_011748.1,EC55989_RS16440,WP_001290129.1,pepP,3278628,3279954,neg,,Xaa-Pro aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_708671.1,3.4.11.9,EC55989_3196
CDS_NC_011748.1_3279979_3280558_neg,NC_011748.1,EC55989_RS16445,WP_001295378.1,ygfB,3279979,3280558,neg,,UPF0149 family protein YgfB,,COORDINATES: similar to AA sequence:RefSeq:NP_708672.2,,EC55989_3197
CDS_NC_011748.1_3280725_3281055_pos,NC_011748.1,EC55989_RS16450,WP_001276008.1,zapA,3280725,3281055,pos,,cell division protein ZapA,,COORDINATES: similar to AA sequence:RefSeq:NP_311808.1,,EC55989_3198
CDS_NC_011748.1_3281300_3281903_pos,NC_011748.1,EC55989_RS16455,WP_001411107.1,,3281300,3281903,pos,,5-formyltetrahydrofolate cyclo-ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_311809.4,6.3.3.2,EC55989_3199
CDS_NC_011748.1_3282003_3282063_neg,NC_011748.1,EC55989_RS28910,WP_001387035.1,,3282003,3282063,neg,,type I toxin-antitoxin system Ibs family toxin,,COORDINATES: similar to AA sequence:RefSeq:YP_002791255.1,,
CDS_NC_011748.1_3282395_3282455_neg,NC_011748.1,EC55989_RS26915,WP_071524576.1,ibsC,3282395,3282455,neg,,type I toxin-antitoxin system toxin IbsC,,COORDINATES: similar to AA sequence:RefSeq:YP_002791255.1,,
CDS_NC_011748.1_3282683_3283916_neg,NC_011748.1,EC55989_RS16465,WP_001151612.1,serA,3282683,3283916,neg,,phosphoglycerate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_311811.1,1.1.1.95,EC55989_3200
CDS_NC_011748.1_3284171_3284831_neg,NC_011748.1,EC55989_RS16470,WP_000189743.1,rpiA,3284171,3284831,neg,,ribose-5-phosphate isomerase RpiA,,COORDINATES: similar to AA sequence:RefSeq:NP_311812.1,5.3.1.6,EC55989_3202
CDS_NC_011748.1_3285213_3286107_pos,NC_011748.1,EC55989_RS16475,WP_000828351.1,argP,3285213,3286107,pos,,DNA-binding transcriptional regulator ArgP,,COORDINATES: similar to AA sequence:RefSeq:NP_311813.1,,EC55989_3203
CDS_NC_011748.1_3286310_3288455_pos,NC_011748.1,EC55989_RS28915,,scpA,3286310,3288455,pos,True,methylmalonyl-CoA mutase,,COORDINATES: similar to AA sequence:RefSeq:NP_417392.1,,
CDS_NC_011748.1_3288447_3289443_pos,NC_011748.1,EC55989_RS16485,WP_000606525.1,meaB,3288447,3289443,pos,,methylmalonyl Co-A mutase-associated GTPase MeaB,,COORDINATES: similar to AA sequence:RefSeq:NP_417393.1,3.6.5.-,EC55989_3206
CDS_NC_011748.1_3289453_3290239_pos,NC_011748.1,EC55989_RS16490,WP_000122080.1,scpB,3289453,3290239,pos,,methylmalonyl-CoA decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311816.2,7.2.4.3,EC55989_3207
CDS_NC_011748.1_3290262_3291741_pos,NC_011748.1,EC55989_RS16495,WP_000449948.1,scpC,3290262,3291741,pos,,propionyl-CoA:succinate CoA transferase,,COORDINATES: similar to AA sequence:RefSeq:NP_311817.1,2.8.3.-,EC55989_3208
CDS_NC_011748.1_3291737_3292634_neg,NC_011748.1,EC55989_RS16500,WP_000350807.1,,3291737,3292634,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417396.4,,EC55989_3209
CDS_NC_011748.1_3292800_3293541_neg,NC_011748.1,EC55989_RS16505,WP_000669834.1,,3292800,3293541,neg,,oxidative stress defense protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311820.1,,EC55989_3210
CDS_NC_011748.1_3293633_3294269_neg,NC_011748.1,EC55989_RS16510,WP_000493346.1,argO,3293633,3294269,neg,,arginine exporter ArgO,,COORDINATES: similar to AA sequence:RefSeq:NP_311821.1,,EC55989_3211
CDS_NC_011748.1_3294407_3295268_neg,NC_011748.1,EC55989_RS16515,WP_000389818.1,mscS,3294407,3295268,neg,,small-conductance mechanosensitive channel MscS,,COORDINATES: similar to AA sequence:RefSeq:NP_311822.1,,EC55989_3212
CDS_NC_011748.1_3295625_3296705_neg,NC_011748.1,EC55989_RS16525,WP_000034372.1,fbaA,3295625,3296705,neg,,class II fructose-bisphosphate aldolase,,COORDINATES: similar to AA sequence:RefSeq:WP_016505616.1,4.1.2.13,EC55989_3213
CDS_NC_011748.1_3296919_3298083_neg,NC_011748.1,EC55989_RS16530,WP_000111269.1,pgk,3296919,3298083,neg,,phosphoglycerate kinase,,COORDINATES: similar to AA sequence:RefSeq:WP_005761248.1,,EC55989_3214
CDS_NC_011748.1_3298132_3299152_neg,NC_011748.1,EC55989_RS16535,WP_000218480.1,epd,3298132,3299152,neg,,erythrose-4-phosphate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_311825.1,1.2.1.72,EC55989_3215
CDS_NC_011748.1_3299523_3299955_pos,NC_011748.1,EC55989_RS16540,WP_000988693.1,,3299523,3299955,pos,,DNA-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311826.1,,EC55989_3216
CDS_NC_011748.1_3299977_3300556_pos,NC_011748.1,EC55989_RS16545,WP_000124312.1,,3299977,3300556,pos,,ECF transporter S component,,COORDINATES: similar to AA sequence:RefSeq:NP_311827.1,,EC55989_3217
CDS_NC_011748.1_3300556_3301264_pos,NC_011748.1,EC55989_RS16550,WP_000553215.1,,3300556,3301264,pos,,energy-coupling factor transporter transmembrane protein EcfT,,COORDINATES: similar to AA sequence:RefSeq:NP_311828.1,,EC55989_3218
CDS_NC_011748.1_3301251_3301929_pos,NC_011748.1,EC55989_RS16555,WP_000256969.1,,3301251,3301929,pos,,energy-coupling factor ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311829.1,,EC55989_3219
CDS_NC_011748.1_3301922_3302600_pos,NC_011748.1,EC55989_RS16560,WP_000956868.1,,3301922,3302600,pos,,sulfate/molybdate ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708691.2,,EC55989_3220
CDS_NC_011748.1_3302571_3303285_neg,NC_011748.1,EC55989_RS16565,WP_000687768.1,,3302571,3303285,neg,,nucleoside/nucleotide kinase family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708692.1,,EC55989_3221
CDS_NC_011748.1_3303281_3303791_neg,NC_011748.1,EC55989_RS16570,WP_000224138.1,fumE,3303281,3303791,neg,,fumarase E,,COORDINATES: similar to AA sequence:RefSeq:NP_708693.1,4.2.1.2,EC55989_3222
CDS_NC_011748.1_3303812_3304778_neg,NC_011748.1,EC55989_RS16575,WP_000987277.1,yggF,3303812,3304778,neg,,class II fructose-bisphosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_417405.1,3.1.3.11,EC55989_3223
CDS_NC_011748.1_3304774_3306052_neg,NC_011748.1,EC55989_RS16580,WP_000853220.1,,3304774,3306052,neg,,zinc-binding dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_311834.1,,EC55989_3224
CDS_NC_011748.1_3306066_3307455_neg,NC_011748.1,EC55989_RS16585,WP_000428817.1,cmtA,3306066,3307455,neg,,PTS mannitol transporter subunit IICB,,COORDINATES: similar to AA sequence:RefSeq:NP_311835.1,,EC55989_3225
CDS_NC_011748.1_3307482_3307926_neg,NC_011748.1,EC55989_RS16590,WP_001239650.1,cmtB,3307482,3307926,neg,,PTS mannitol transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_311836.1,,EC55989_3226
CDS_NC_011748.1_3308239_3310231_neg,NC_011748.1,EC55989_RS16595,WP_000098614.1,tkt,3308239,3310231,neg,,transketolase,,COORDINATES: similar to AA sequence:RefSeq:YP_026188.1,2.2.1.1,EC55989_3227
CDS_NC_011748.1_3310508_3311267_pos,NC_011748.1,EC55989_RS16600,WP_000701841.1,loiP,3310508,3311267,pos,,metalloprotease LoiP,,COORDINATES: similar to AA sequence:RefSeq:NP_311838.2,3.4.24.-,EC55989_3228
CDS_NC_011748.1_3311472_3312393_neg,NC_011748.1,EC55989_RS16605,WP_000105559.1,speB,3311472,3312393,neg,,agmatinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311839.1,3.5.3.11,EC55989_3229
CDS_NC_011748.1_3312528_3313260_neg,NC_011748.1,EC55989_RS16610,WP_000758915.1,,3312528,3313260,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311840.1,,EC55989_3230
CDS_NC_011748.1_3313405_3315382_neg,NC_011748.1,EC55989_RS16615,WP_001295380.1,speA,3313405,3315382,neg,,biosynthetic arginine decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311841.1,4.1.1.19,EC55989_3231
CDS_NC_011748.1_3315390_3315522_neg,NC_011748.1,EC55989_RS16620,WP_001297406.1,yqgB,3315390,3315522,neg,,acid stress response protein YqgB,,COORDINATES: similar to AA sequence:RefSeq:NP_417414.2,,EC55989_3232
CDS_NC_011748.1_3315657_3315873_pos,NC_011748.1,EC55989_RS29305,WP_001303650.1,,3315657,3315873,pos,,hypothetical protein,,COORDINATES: protein motif:HMM:NF037550.1,,EC55989_3233
CDS_NC_011748.1_3316176_3317331_pos,NC_011748.1,EC55989_RS16635,WP_001062128.1,metK,3316176,3317331,pos,,methionine adenosyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005123306.1,2.5.1.6,EC55989_3235
CDS_NC_011748.1_3317766_3319161_pos,NC_011748.1,EC55989_RS16640,WP_001112301.1,galP,3317766,3319161,pos,,galactose/proton symporter,,COORDINATES: similar to AA sequence:RefSeq:NP_417418.1,,EC55989_3236
CDS_NC_011748.1_3319237_3319735_pos,NC_011748.1,EC55989_RS16645,WP_000858396.1,,3319237,3319735,pos,,SprT family zinc-dependent metalloprotease,,COORDINATES: similar to AA sequence:RefSeq:NP_417419.1,,EC55989_3237
CDS_NC_011748.1_3319829_3320537_pos,NC_011748.1,EC55989_RS16650,WP_000286500.1,endA,3319829,3320537,pos,,deoxyribonuclease I,,COORDINATES: similar to AA sequence:RefSeq:NP_417420.1,3.1.21.1,EC55989_3238
CDS_NC_011748.1_3320616_3321348_pos,NC_011748.1,EC55989_RS16655,WP_001222508.1,rsmE,3320616,3321348,pos,,16S rRNA (uracil(1498)-N(3))-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_014226833.1,2.1.1.193,EC55989_3239
CDS_NC_011748.1_3321360_3322311_pos,NC_011748.1,EC55989_RS16660,WP_000593273.1,gshB,3321360,3322311,pos,,glutathione synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_417422.1,6.3.2.3,EC55989_3240
CDS_NC_011748.1_3322419_3322983_pos,NC_011748.1,EC55989_RS16665,WP_001053178.1,,3322419,3322983,pos,,YqgE/AlgH family protein,,COORDINATES: similar to AA sequence:RefSeq:YP_005228750.1,,EC55989_3241
CDS_NC_011748.1_3322982_3323399_pos,NC_011748.1,EC55989_RS16670,WP_000017106.1,ruvX,3322982,3323399,pos,,Holliday junction resolvase RuvX,,COORDINATES: similar to AA sequence:RefSeq:NP_417424.1,,EC55989_3242
CDS_NC_011748.1_3323574_3324555_neg,NC_011748.1,EC55989_RS16675,WP_001349546.1,,3323574,3324555,neg,,type IV pilus twitching motility protein PilT,,COORDINATES: similar to AA sequence:RefSeq:NP_417425.2,,EC55989_3243
CDS_NC_011748.1_3324572_3325277_pos,NC_011748.1,EC55989_RS16680,WP_000997795.1,yggS,3324572,3325277,pos,,pyridoxal phosphate homeostasis protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417426.1,,EC55989_3244
CDS_NC_011748.1_3325294_3325861_pos,NC_011748.1,EC55989_RS16685,WP_001094831.1,yggT,3325294,3325861,pos,,osmotic shock tolerance protein YggT,,COORDINATES: similar to AA sequence:RefSeq:NP_311855.1,,EC55989_3245
CDS_NC_011748.1_3325857_3326148_pos,NC_011748.1,EC55989_RS16690,WP_001277222.1,,3325857,3326148,pos,,YggU family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417428.2,,EC55989_3246
CDS_NC_011748.1_3326155_3326749_pos,NC_011748.1,EC55989_RS16695,WP_001174743.1,,3326155,3326749,pos,,XTP/dITP diphosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_311857.1,3.6.1.66,EC55989_3247
CDS_NC_011748.1_3326741_3327878_pos,NC_011748.1,EC55989_RS16700,WP_000239939.1,hemW,3326741,3327878,pos,,radical SAM family heme chaperone HemW,,COORDINATES: similar to AA sequence:RefSeq:NP_417430.1,,EC55989_3248
CDS_NC_011748.1_3328032_3329040_neg,NC_011748.1,EC55989_RS16705,WP_000745217.1,,3328032,3329040,neg,,DUF1202 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417431.1,,EC55989_3249
CDS_NC_011748.1_3329156_3330203_neg,NC_011748.1,EC55989_RS16710,WP_000394125.1,ansB,3329156,3330203,neg,,L-asparaginase 2,,COORDINATES: similar to AA sequence:RefSeq:NP_708728.1,3.5.1.1,EC55989_3250
CDS_NC_011748.1_3330378_3331098_neg,NC_011748.1,EC55989_RS16715,WP_000984796.1,,3330378,3331098,neg,,DUF2884 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311861.1,,EC55989_3251
CDS_NC_011748.1_3331281_3331608_neg,NC_011748.1,EC55989_RS16725,WP_001107564.1,,3331281,3331608,neg,,YggL family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417434.4,,EC55989_3252
CDS_NC_011748.1_3331607_3332327_neg,NC_011748.1,EC55989_RS16730,WP_000786911.1,trmB,3331607,3332327,neg,,tRNA (guanosine(46)-N7)-methyltransferase TrmB,,COORDINATES: similar to AA sequence:RefSeq:NP_417435.1,,EC55989_3253
CDS_NC_011748.1_3332487_3333540_pos,NC_011748.1,EC55989_RS16735,WP_001297399.1,mutY,3332487,3333540,pos,,A/G-specific adenine glycosylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311864.1,,EC55989_3254
CDS_NC_011748.1_3333567_3333843_pos,NC_011748.1,EC55989_RS16740,WP_000091700.1,,3333567,3333843,pos,,oxidative damage protection protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311865.1,,EC55989_3255
