,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_013364.1_3373964_3374300_pos,NC_013364.1,ECO111_RS17800,WP_000119771.1,ygaH,3373964,3374300,pos,,L-valine transporter subunit YgaH,,COORDINATES: similar to AA sequence:RefSeq:NP_417168.1,,ECO111_3406
CDS_NC_013364.1_3374390_3374921_pos,NC_013364.1,ECO111_RS17805,WP_000378442.1,emrR,3374390,3374921,pos,,multidrug efflux transporter EmrAB transcriptional repressor EmrR,,COORDINATES: similar to AA sequence:RefSeq:NP_311573.1,,ECO111_3407
CDS_NC_013364.1_3375047_3376220_pos,NC_013364.1,ECO111_RS17810,WP_001295175.1,emrA,3375047,3376220,pos,,multidrug efflux MFS transporter periplasmic adaptor subunit EmrA,,COORDINATES: similar to AA sequence:RefSeq:NP_311574.1,,ECO111_3408
CDS_NC_013364.1_3376236_3377775_pos,NC_013364.1,ECO111_RS17815,WP_001295176.1,emrB,3376236,3377775,pos,,multidrug efflux MFS transporter permease subunit EmrB,,COORDINATES: similar to AA sequence:RefSeq:NP_311575.1,,ECO111_3409
CDS_NC_013364.1_3377838_3378354_neg,NC_013364.1,ECO111_RS17820,WP_001130207.1,luxS,3377838,3378354,neg,,S-ribosylhomocysteine lyase,,COORDINATES: similar to AA sequence:RefSeq:WP_008458247.1,4.4.1.21,ECO111_3410
CDS_NC_013364.1_3378503_3380060_neg,NC_013364.1,ECO111_RS17825,WP_000611802.1,gshA,3378503,3380060,neg,,glutamate--cysteine ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_417173.1,6.3.2.2,ECO111_3411
CDS_NC_013364.1_3380132_3380561_neg,NC_013364.1,ECO111_RS17830,WP_001287457.1,,3380132,3380561,neg,,DedA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417174.1,,ECO111_3412
CDS_NC_013364.1_3380557_3381124_neg,NC_013364.1,ECO111_RS17835,WP_000273309.1,yqaB,3380557,3381124,neg,,fructose-1-phosphate/6-phosphogluconate phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_311579.1,3.1.3.-,ECO111_3413
CDS_NC_013364.1_3382447_3382633_neg,NC_013364.1,ECO111_RS17865,WP_000906486.1,csrA,3382447,3382633,neg,,carbon storage regulator CsrA,,COORDINATES: similar to AA sequence:RefSeq:WP_001774971.1,,ECO111_3414
CDS_NC_013364.1_3382867_3385498_neg,NC_013364.1,ECO111_RS17870,WP_000047176.1,alaS,3382867,3385498,neg,,alanine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_311581.1,6.1.1.7,ECO111_3415
CDS_NC_013364.1_3385625_3386126_neg,NC_013364.1,ECO111_RS17880,WP_000140519.1,recX,3385625,3386126,neg,,recombination regulator RecX,,COORDINATES: similar to AA sequence:RefSeq:NP_311582.1,,ECO111_3416
CDS_NC_013364.1_3386368_3387430_neg,NC_013364.1,ECO111_RS17885,WP_000963143.1,recA,3386368,3387430,neg,,recombinase RecA,,COORDINATES: similar to AA sequence:RefSeq:NP_311583.1,,ECO111_3417
CDS_NC_013364.1_3387509_3388007_neg,NC_013364.1,ECO111_RS17890,WP_000132231.1,pncC,3387509,3388007,neg,,nicotinamide-nucleotide amidase,,COORDINATES: similar to AA sequence:RefSeq:NP_417180.1,3.5.1.42,ECO111_3418
CDS_NC_013364.1_3388151_3389237_neg,NC_013364.1,ECO111_RS17895,WP_001299653.1,mltB,3388151,3389237,neg,,lytic murein transglycosylase B,,COORDINATES: similar to AA sequence:RefSeq:NP_417181.1,4.2.2.-,ECO111_3419
CDS_NC_013364.1_3389492_3390056_pos,NC_013364.1,ECO111_RS17900,WP_000573321.1,srlA,3389492,3390056,pos,,PTS glucitol/sorbitol transporter subunit IIC,,COORDINATES: similar to AA sequence:RefSeq:YP_026180.1,,ECO111_3420
CDS_NC_013364.1_3390052_3391012_pos,NC_013364.1,ECO111_RS17905,WP_000148875.1,srlE,3390052,3391012,pos,,PTS glucitol/sorbitol transporter subunit IIB,,COORDINATES: similar to AA sequence:RefSeq:YP_026181.1,,ECO111_3421
CDS_NC_013364.1_3391022_3391394_pos,NC_013364.1,ECO111_RS17910,WP_000216210.1,srlB,3391022,3391394,pos,,PTS glucitol/sorbitol transporter subunit IIA,,COORDINATES: similar to AA sequence:RefSeq:NP_311587.1,,ECO111_3422
CDS_NC_013364.1_3391397_3392177_pos,NC_013364.1,ECO111_RS17915,WP_001077358.1,srlD,3391397,3392177,pos,,sorbitol-6-phosphate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_417185.1,1.1.1.140,ECO111_3423
CDS_NC_013364.1_3392281_3392641_pos,NC_013364.1,ECO111_RS17920,WP_000252908.1,gutM,3392281,3392641,pos,,transcriptional regulator GutM,,COORDINATES: similar to AA sequence:RefSeq:NP_417186.1,,ECO111_3424
CDS_NC_013364.1_3392707_3393481_pos,NC_013364.1,ECO111_RS17925,WP_000804546.1,srlR,3392707,3393481,pos,,glucitol operon DNA-binding transcriptional repressor SrlR,,COORDINATES: similar to AA sequence:RefSeq:NP_417187.1,,ECO111_3425
CDS_NC_013364.1_3393473_3394439_pos,NC_013364.1,ECO111_RS17930,WP_001287415.1,gutQ,3393473,3394439,pos,,arabinose-5-phosphate isomerase GutQ,,COORDINATES: similar to AA sequence:RefSeq:NP_311591.2,5.3.1.13,ECO111_3426
CDS_NC_013364.1_3394435_3395950_neg,NC_013364.1,ECO111_RS17935,WP_000010729.1,norR,3394435,3395950,neg,,nitric oxide reductase transcriptional regulator NorR,,COORDINATES: similar to AA sequence:RefSeq:NP_311592.2,,ECO111_3427
CDS_NC_013364.1_3396136_3397576_pos,NC_013364.1,ECO111_RS17940,WP_000029607.1,norV,3396136,3397576,pos,,anaerobic nitric oxide reductase flavorubredoxin,,COORDINATES: similar to AA sequence:RefSeq:NP_417190.1,,ECO111_3428
CDS_NC_013364.1_3397572_3398706_pos,NC_013364.1,ECO111_RS17945,WP_000064759.1,norW,3397572,3398706,pos,,NADH:flavorubredoxin reductase NorW,,COORDINATES: similar to AA sequence:RefSeq:NP_417191.1,1.18.1.-,ECO111_3429
CDS_NC_013364.1_3398931_3401184_neg,NC_013364.1,ECO111_RS17950,WP_001107651.1,hypF,3398931,3401184,neg,,carbamoyltransferase HypF,,COORDINATES: similar to AA sequence:RefSeq:NP_417192.1,,ECO111_3430
CDS_NC_013364.1_3401336_3401864_neg,NC_013364.1,ECO111_RS17955,WP_001078781.1,hydN,3401336,3401864,neg,,electron transport protein HydN,,COORDINATES: similar to AA sequence:RefSeq:NP_311596.1,,ECO111_3431
CDS_NC_013364.1_3402012_3403023_neg,NC_013364.1,ECO111_RS17960,WP_001377591.1,ascG,3402012,3403023,neg,,DNA-binding transcriptional regulator AscG,,COORDINATES: similar to AA sequence:RefSeq:NP_417194.2,,ECO111_3432
CDS_NC_013364.1_3403282_3404740_pos,NC_013364.1,ECO111_RS17965,WP_001107856.1,ascF,3403282,3404740,pos,,PTS cellobiose/arbutin/salicin transporter subunit IIBC,,COORDINATES: similar to AA sequence:RefSeq:NP_311598.1,,ECO111_3433
CDS_NC_013364.1_3404748_3406173_pos,NC_013364.1,ECO111_RS17970,WP_000110313.1,ascB,3404748,3406173,pos,,6-phospho-beta-glucosidase AscB,,COORDINATES: similar to AA sequence:RefSeq:NP_311599.1,3.2.1.86,ECO111_3434
CDS_NC_013364.1_3406286_3406706_neg,NC_013364.1,ECO111_RS17975,WP_000126294.1,,3406286,3406706,neg,,helix-turn-helix domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001696729.1,,ECO111_3435
CDS_NC_013364.1_3406702_3407014_neg,NC_013364.1,ECO111_RS17980,WP_000547559.1,,3406702,3407014,neg,,type II toxin-antitoxin system HigB family toxin,,COORDINATES: similar to AA sequence:RefSeq:WP_016233494.1,,
CDS_NC_013364.1_3407187_3407931_neg,NC_013364.1,ECO111_RS17985,WP_001369451.1,,3407187,3407931,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001374644.1,,ECO111_3436
CDS_NC_013364.1_3407973_3408444_neg,NC_013364.1,ECO111_RS17990,WP_000132961.1,hycI,3407973,3408444,neg,,hydrogenase maturation peptidase HycI,,COORDINATES: similar to AA sequence:RefSeq:NP_311600.1,3.4.23.51,ECO111_3437
CDS_NC_013364.1_3408436_3408847_neg,NC_013364.1,ECO111_RS17995,WP_001291918.1,hycH,3408436,3408847,neg,,formate hydrogenlyase assembly protein HycH,,COORDINATES: similar to AA sequence:RefSeq:NP_311601.1,,ECO111_3438
CDS_NC_013364.1_3408843_3409611_neg,NC_013364.1,ECO111_RS18000,WP_000067401.1,hycG,3408843,3409611,neg,,formate hydrogenlyase subunit HycG,,COORDINATES: similar to AA sequence:RefSeq:NP_311602.1,,ECO111_3439
CDS_NC_013364.1_3409610_3410153_neg,NC_013364.1,ECO111_RS18005,WP_000493792.1,hycF,3409610,3410153,neg,,formate hydrogenlyase subunit HycF,,COORDINATES: similar to AA sequence:RefSeq:NP_311603.1,,ECO111_3440
CDS_NC_013364.1_3410162_3411872_neg,NC_013364.1,ECO111_RS18010,WP_001288134.1,hycE,3410162,3411872,neg,,formate hydrogenlyase subunit HycE,,COORDINATES: similar to AA sequence:RefSeq:WP_005130590.1,,ECO111_3441
CDS_NC_013364.1_3411889_3412813_neg,NC_013364.1,ECO111_RS18015,WP_000115224.1,hycD,3411889,3412813,neg,,formate hydrogenlyase subunit HycD,,COORDINATES: similar to AA sequence:RefSeq:NP_417202.1,,ECO111_3442
CDS_NC_013364.1_3412815_3414642_neg,NC_013364.1,ECO111_RS18020,WP_001274431.1,hycC,3412815,3414642,neg,,formate hydrogenlyase subunit 3,,COORDINATES: similar to AA sequence:RefSeq:NP_417203.1,,ECO111_3443
CDS_NC_013364.1_3414638_3415250_neg,NC_013364.1,ECO111_RS18025,WP_001079186.1,hycB,3414638,3415250,neg,,formate hydrogenlyase subunit HycB,,COORDINATES: similar to AA sequence:RefSeq:NP_417204.1,,ECO111_3444
CDS_NC_013364.1_3415374_3415836_neg,NC_013364.1,ECO111_RS18035,WP_000158056.1,hycA,3415374,3415836,neg,,formate hydrogenlyase regulator HycA,,COORDINATES: similar to AA sequence:RefSeq:NP_311608.1,,ECO111_3445
CDS_NC_013364.1_3416047_3416398_pos,NC_013364.1,ECO111_RS18040,WP_001299100.1,hypA,3416047,3416398,pos,,hydrogenase maturation nickel metallochaperone HypA,,COORDINATES: similar to AA sequence:RefSeq:NP_311609.1,,ECO111_3446
CDS_NC_013364.1_3416401_3417274_pos,NC_013364.1,ECO111_RS18045,WP_000337668.1,hypB,3416401,3417274,pos,,hydrogenase nickel incorporation protein HypB,,COORDINATES: similar to AA sequence:RefSeq:NP_417207.1,,ECO111_3447
CDS_NC_013364.1_3417264_3417537_pos,NC_013364.1,ECO111_RS18050,WP_000334881.1,hypC,3417264,3417537,pos,,hydrogenase 3 maturation protein HypC,,COORDINATES: similar to AA sequence:RefSeq:NP_311611.1,,ECO111_3448
CDS_NC_013364.1_3417536_3418658_pos,NC_013364.1,ECO111_RS18055,WP_001212982.1,hypD,3417536,3418658,pos,,hydrogenase formation protein HypD,,COORDINATES: similar to AA sequence:RefSeq:NP_708530.1,,ECO111_3449
CDS_NC_013364.1_3418654_3419665_pos,NC_013364.1,ECO111_RS18060,WP_001059930.1,hypE,3418654,3419665,pos,,hydrogenase maturation carbamoyl dehydratase HypE,,COORDINATES: similar to AA sequence:RefSeq:NP_417210.2,4.2.1.-,ECO111_3450
CDS_NC_013364.1_3419738_3421817_pos,NC_013364.1,ECO111_RS18065,WP_001369460.1,flhA,3419738,3421817,pos,,formate hydrogenlyase transcriptional activator FlhA,,COORDINATES: similar to AA sequence:RefSeq:NP_311614.1,,ECO111_3451
CDS_NC_013364.1_3421853_3422207_neg,NC_013364.1,ECO111_RS18070,WP_000015498.1,,3421853,3422207,neg,,nitrous oxide-stimulated promoter family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708533.1,,ECO111_3452
CDS_NC_013364.1_3422283_3422418_neg,NC_013364.1,ECO111_RS34150,WP_000611925.1,,3422283,3422418,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_008439274.1,,
CDS_NC_013364.1_3422493_3425055_pos,NC_013364.1,ECO111_RS18075,WP_001272924.1,mutS,3422493,3425055,pos,,DNA mismatch repair protein MutS,,COORDINATES: similar to AA sequence:RefSeq:NP_311616.1,,ECO111_3453
CDS_NC_013364.1_3425160_3425817_pos,NC_013364.1,ECO111_RS18080,WP_001141347.1,pphB,3425160,3425817,pos,,protein-serine/threonine phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_311617.1,3.1.3.16,ECO111_3454
CDS_NC_013364.1_3425867_3426635_neg,NC_013364.1,ECO111_RS18085,WP_001297141.1,,3425867,3426635,neg,,DeoR/GlpR transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417215.2,,ECO111_3455
CDS_NC_013364.1_3426830_3427739_pos,NC_013364.1,ECO111_RS18090,WP_000847985.1,,3426830,3427739,pos,,NAD(P)-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417216.1,,ECO111_3456
CDS_NC_013364.1_3427735_3428998_pos,NC_013364.1,ECO111_RS18095,WP_000590389.1,,3427735,3428998,pos,,four-carbon acid sugar kinase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001649192.1,,ECO111_3457
CDS_NC_013364.1_3428994_3429633_pos,NC_013364.1,ECO111_RS18100,WP_001278994.1,,3428994,3429633,pos,,aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_417218.1,,ECO111_3458
CDS_NC_013364.1_3429637_3430414_pos,NC_013364.1,ECO111_RS18105,WP_001136918.1,,3429637,3430414,pos,,HPr family phosphocarrier protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417219.1,,ECO111_3459
CDS_NC_013364.1_3430502_3431867_pos,NC_013364.1,ECO111_RS18110,WP_000104439.1,,3430502,3431867,pos,,GntP family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_417220.1,,ECO111_3460
CDS_NC_013364.1_3431905_3432142_neg,NC_013364.1,ECO111_RS18115,WP_000562984.1,,3431905,3432142,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311618.1,,ECO111_3461
CDS_NC_013364.1_3432152_3433574_neg,NC_013364.1,ECO111_RS18120,WP_000863199.1,,3432152,3433574,neg,,UbiD family decarboxylase,,COORDINATES: similar to AA sequence:RefSeq:NP_311619.1,,ECO111_3462
CDS_NC_013364.1_3433573_3434167_neg,NC_013364.1,ECO111_RS18125,WP_000767718.1,,3433573,3434167,neg,,UbiX family flavin prenyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_708544.1,,ECO111_3463
CDS_NC_013364.1_3434313_3434721_pos,NC_013364.1,ECO111_RS18130,WP_001208070.1,,3434313,3434721,pos,,MarR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:WP_001208089.1,,ECO111_3464
CDS_NC_013364.1_3434841_3435834_neg,NC_013364.1,ECO111_RS18135,WP_000081550.1,rpoS,3434841,3435834,neg,,RNA polymerase sigma factor RpoS,,COORDINATES: similar to AA sequence:RefSeq:WP_000081498.1,,ECO111_3465
CDS_NC_013364.1_3435896_3437036_neg,NC_013364.1,ECO111_RS18140,WP_001272595.1,nlpD,3435896,3437036,neg,,murein hydrolase activator NlpD,,COORDINATES: similar to AA sequence:RefSeq:NP_417222.1,,ECO111_3466
CDS_NC_013364.1_3437175_3437802_neg,NC_013364.1,ECO111_RS18145,WP_000254708.1,pcm,3437175,3437802,neg,,protein-L-isoaspartate O-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005130872.1,2.1.1.77,ECO111_3467
CDS_NC_013364.1_3437795_3438557_neg,NC_013364.1,ECO111_RS18150,WP_001295182.1,surE,3437795,3438557,neg,,5'/3'-nucleotidase SurE,,COORDINATES: similar to AA sequence:RefSeq:NP_311625.1,3.1.3.5,ECO111_3468
CDS_NC_013364.1_3438537_3439587_neg,NC_013364.1,ECO111_RS18155,WP_000568972.1,truD,3438537,3439587,neg,,tRNA pseudouridine(13) synthase TruD,,COORDINATES: similar to AA sequence:RefSeq:NP_417225.1,5.4.99.27,ECO111_3469
CDS_NC_013364.1_3439583_3440063_neg,NC_013364.1,ECO111_RS18160,WP_001219242.1,ispF,3439583,3440063,neg,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_311627.1,4.6.1.12,ECO111_3470
CDS_NC_013364.1_3440062_3440773_neg,NC_013364.1,ECO111_RS18165,WP_000246138.1,ispD,3440062,3440773,neg,,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_417227.1,2.7.7.60,ECO111_3471
CDS_NC_013364.1_3440791_3441103_neg,NC_013364.1,ECO111_RS18170,WP_000517476.1,ftsB,3440791,3441103,neg,,cell division protein FtsB,,COORDINATES: similar to AA sequence:RefSeq:NP_311629.1,,ECO111_3472
CDS_NC_013364.1_3441296_3441620_neg,NC_013364.1,ECO111_RS18175,WP_001246104.1,,3441296,3441620,neg,,DUF3561 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417229.1,,ECO111_3473
CDS_NC_013364.1_3441669_3442275_neg,NC_013364.1,ECO111_RS18180,WP_001173673.1,cysC,3441669,3442275,neg,,adenylyl-sulfate kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311631.1,2.7.1.25,ECO111_3474
CDS_NC_013364.1_3442274_3443702_neg,NC_013364.1,ECO111_RS18185,WP_001090398.1,cysN,3442274,3443702,neg,,sulfate adenylyltransferase subunit CysN,,COORDINATES: similar to AA sequence:RefSeq:NP_417231.1,2.7.7.4,ECO111_3475
CDS_NC_013364.1_3443703_3444612_neg,NC_013364.1,ECO111_RS18190,WP_000372108.1,cysD,3443703,3444612,neg,,sulfate adenylyltransferase subunit CysD,,COORDINATES: similar to AA sequence:RefSeq:WP_005130891.1,2.7.7.4,ECO111_3476
CDS_NC_013364.1_3444863_3445901_pos,NC_013364.1,ECO111_RS18195,WP_000490429.1,iap,3444863,3445901,pos,,alkaline phosphatase isozyme conversion aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_417233.1,3.4.11.-,ECO111_3477
CDS_NC_013364.1_3446351_3446645_neg,NC_013364.1,ECO111_RS18200,WP_000063176.1,cas2,3446351,3446645,neg,,type I-E CRISPR-associated endoribonuclease Cas2,,COORDINATES: similar to AA sequence:RefSeq:NP_311635.1,,ECO111_3478
CDS_NC_013364.1_3446644_3447565_neg,NC_013364.1,ECO111_RS18205,WP_000144863.1,cas1e,3446644,3447565,neg,,type I-E CRISPR-associated endonuclease Cas1,,COORDINATES: similar to AA sequence:RefSeq:NP_311636.1,,ECO111_3479
CDS_NC_013364.1_3447561_3448212_neg,NC_013364.1,ECO111_RS18210,WP_000281442.1,cas6e,3447561,3448212,neg,,type I-E CRISPR-associated protein Cas6/Cse3/CasE,,COORDINATES: similar to AA sequence:RefSeq:WP_000281458.1,,ECO111_3480
CDS_NC_013364.1_3448193_3448940_neg,NC_013364.1,ECO111_RS18215,WP_000085038.1,cas5e,3448193,3448940,neg,,type I-E CRISPR-associated protein Cas5/CasD,,COORDINATES: similar to AA sequence:RefSeq:NP_311638.1,,ECO111_3481
CDS_NC_013364.1_3448950_3450006_neg,NC_013364.1,ECO111_RS18220,WP_000206431.1,cas7e,3448950,3450006,neg,,type I-E CRISPR-associated protein Cas7/Cse4/CasC,,COORDINATES: similar to AA sequence:RefSeq:NP_311639.1,,ECO111_3482
CDS_NC_013364.1_3450017_3450557_neg,NC_013364.1,ECO111_RS18225,WP_000029342.1,casB,3450017,3450557,neg,,type I-E CRISPR-associated protein Cse2/CasB,,COORDINATES: similar to AA sequence:RefSeq:NP_311640.1,,ECO111_3483
CDS_NC_013364.1_3450553_3452116_neg,NC_013364.1,ECO111_RS18230,WP_001084109.1,casA,3450553,3452116,neg,,type I-E CRISPR-associated protein Cse1/CasA,,COORDINATES: similar to AA sequence:RefSeq:NP_311641.1,,ECO111_3484
CDS_NC_013364.1_3452213_3454913_neg,NC_013364.1,ECO111_RS18235,WP_001233921.1,,3452213,3454913,neg,,CRISPR-associated helicase/endonuclease Cas3,,COORDINATES: similar to AA sequence:RefSeq:WP_001233973.1,,ECO111_3485
CDS_NC_013364.1_3455106_3455259_neg,NC_013364.1,ECO111_RS18240,WP_000956458.1,,3455106,3455259,neg,,type I toxin-antitoxin system Hok family toxin,,COORDINATES: similar to AA sequence:RefSeq:NP_311643.1,,ECO111_3486
CDS_NC_013364.1_3455523_3456258_neg,NC_013364.1,ECO111_RS18245,WP_000039843.1,cysH,3455523,3456258,neg,,phosphoadenosine phosphosulfate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_708560.2,1.8.4.8,ECO111_3487
CDS_NC_013364.1_3456331_3458044_neg,NC_013364.1,ECO111_RS18250,WP_001290688.1,cysI,3456331,3458044,neg,,assimilatory sulfite reductase (NADPH) hemoprotein subunit,,COORDINATES: similar to AA sequence:RefSeq:WP_001290736.1,1.8.1.2,ECO111_3488
CDS_NC_013364.1_3458043_3459843_neg,NC_013364.1,ECO111_RS18255,WP_000211904.1,cysJ,3458043,3459843,neg,,NADPH-dependent assimilatory sulfite reductase flavoprotein subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_417244.1,1.8.1.2,ECO111_3489
CDS_NC_013364.1_3460161_3460524_pos,NC_013364.1,ECO111_RS18260,WP_000108294.1,queD,3460161,3460524,pos,,6-carboxytetrahydropterin synthase QueD,,COORDINATES: similar to AA sequence:RefSeq:NP_708563.2,,ECO111_3490
CDS_NC_013364.1_3460601_3461873_pos,NC_013364.1,ECO111_RS18265,WP_001299098.1,,3460601,3461873,pos,,FAD-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417246.4,,ECO111_3491
CDS_NC_013364.1_3461863_3462124_pos,NC_013364.1,ECO111_RS18270,WP_000109367.1,,3461863,3462124,pos,,ferredoxin family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311649.2,,ECO111_3492
CDS_NC_013364.1_3462140_3462716_pos,NC_013364.1,ECO111_RS18275,WP_001130266.1,,3462140,3462716,pos,,glycerol-3-phosphate responsive antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_417248.1,,ECO111_3493
CDS_NC_013364.1_3462863_3463724_neg,NC_013364.1,ECO111_RS18280,WP_001341834.1,,3462863,3463724,neg,,electron transfer flavoprotein subunit alpha/FixB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417249.4,,ECO111_3494
CDS_NC_013364.1_3463720_3464500_neg,NC_013364.1,ECO111_RS18285,WP_001341835.1,,3463720,3464500,neg,,electron transfer flavoprotein subunit beta/FixA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417250.4,,ECO111_3495
CDS_NC_013364.1_3464477_3465887_neg,NC_013364.1,ECO111_RS18290,WP_000147666.1,,3464477,3465887,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_708568.1,,ECO111_3496
CDS_NC_013364.1_3465908_3467363_neg,NC_013364.1,ECO111_RS18295,WP_000059312.1,,3465908,3467363,neg,,FAD-binding oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_311656.1,,ECO111_3497
CDS_NC_013364.1_3467432_3468218_neg,NC_013364.1,ECO111_RS18300,WP_000021329.1,,3467432,3468218,neg,,SDR family oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417254.4,,ECO111_3498
CDS_NC_013364.1_3468536_3469814_pos,NC_013364.1,ECO111_RS18305,WP_001164569.1,,3468536,3469814,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_311658.1,,ECO111_3499
CDS_NC_013364.1_3469839_3471318_pos,NC_013364.1,ECO111_RS18310,WP_000039753.1,,3469839,3471318,pos,,sugar kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_417256.1,,ECO111_3500
CDS_NC_013364.1_3472690_3473362_neg,NC_013364.1,ECO111_RS18315,WP_001199970.1,queE,3472690,3473362,neg,,7-carboxy-7-deazaguanine synthase QueE,,COORDINATES: similar to AA sequence:RefSeq:WP_001199960.1,,ECO111_3501
CDS_NC_013364.1_3473500_3473641_pos,NC_013364.1,ECO111_RS18320,WP_001288224.1,,3473500,3473641,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_002791252.1,,
CDS_NC_013364.1_3473654_3474527_pos,NC_013364.1,ECO111_RS18325,WP_001268451.1,,3473654,3474527,pos,,YgcG family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417258.4,,ECO111_3502
CDS_NC_013364.1_3474586_3475885_neg,NC_013364.1,ECO111_RS18330,WP_000036723.1,eno,3474586,3475885,neg,,phosphopyruvate hydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311666.1,4.2.1.11,ECO111_3503
CDS_NC_013364.1_3475972_3477610_neg,NC_013364.1,ECO111_RS18335,WP_000210878.1,pyrG,3475972,3477610,neg,,CTP synthase (glutamine hydrolyzing),,COORDINATES: similar to AA sequence:RefSeq:WP_005130912.1,6.3.4.2,ECO111_3504
CDS_NC_013364.1_3477837_3478629_neg,NC_013364.1,ECO111_RS18340,WP_001071648.1,mazG,3477837,3478629,neg,,nucleoside triphosphate pyrophosphohydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_311668.1,3.6.1.9,ECO111_3505
CDS_NC_013364.1_3478699_3479035_neg,NC_013364.1,ECO111_RS18345,WP_000254745.1,mazF,3478699,3479035,neg,,endoribonuclease MazF,,COORDINATES: similar to AA sequence:RefSeq:NP_311669.1,3.1.27.-,ECO111_3506
CDS_NC_013364.1_3479034_3479283_neg,NC_013364.1,ECO111_RS18350,WP_000581937.1,mazE,3479034,3479283,neg,,type II toxin-antitoxin system antitoxin MazE,,COORDINATES: similar to AA sequence:RefSeq:NP_311670.1,,ECO111_3507
CDS_NC_013364.1_3479360_3481595_neg,NC_013364.1,ECO111_RS18355,WP_000226815.1,,3479360,3481595,neg,,GTP pyrophosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311671.1,,ECO111_3508
CDS_NC_013364.1_3481642_3482943_neg,NC_013364.1,ECO111_RS18360,,rlmD,3481642,3482943,neg,True,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,,COORDINATES: similar to AA sequence:RefSeq:NP_708579.1,,
CDS_NC_013364.1_3482999_3485756_pos,NC_013364.1,ECO111_RS18365,WP_000186445.1,barA,3482999,3485756,pos,,two-component sensor histidine kinase BarA,,COORDINATES: similar to AA sequence:RefSeq:NP_311673.1,2.7.13.3,ECO111_3511
CDS_NC_013364.1_3485987_3487328_neg,NC_013364.1,ECO111_RS18370,WP_000098237.1,gudD,3485987,3487328,neg,,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311674.1,4.2.1.40,ECO111_3512
CDS_NC_013364.1_3487348_3488689_neg,NC_013364.1,ECO111_RS18375,WP_000211773.1,,3487348,3488689,neg,,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_708582.2,,ECO111_3513
CDS_NC_013364.1_3488690_3490043_neg,NC_013364.1,ECO111_RS18380,WP_000097082.1,gudP,3488690,3490043,neg,,galactarate/glucarate/glycerate transporter GudP,,COORDINATES: similar to AA sequence:RefSeq:NP_417269.1,,ECO111_3514
CDS_NC_013364.1_3490477_3490927_neg,NC_013364.1,ECO111_RS18385,WP_000807750.1,,3490477,3490927,neg,,flavodoxin,,COORDINATES: similar to AA sequence:RefSeq:NP_311677.1,,ECO111_3515
