,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NZ_CP009166.1_2821482_2822022_pos,NZ_CP009166.1,EC1303_RS13825,WP_000755173.1,,2821482,2822022,pos,,DUF5384 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417001.1,,EC1303_c26580
CDS_NZ_CP009166.1_2822114_2823692_neg,NZ_CP009166.1,EC1303_RS13830,WP_000138270.1,guaA,2822114,2823692,neg,,glutamine-hydrolyzing GMP synthase,,COORDINATES: similar to AA sequence:RefSeq:WP_005130181.1,6.3.5.2,EC1303_c26590
CDS_NZ_CP009166.1_2823760_2825227_neg,NZ_CP009166.1,EC1303_RS13835,WP_001299507.1,guaB,2823760,2825227,neg,,IMP dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:WP_004151980.1,1.1.1.205,EC1303_c26600
CDS_NZ_CP009166.1_2825388_2826759_pos,NZ_CP009166.1,EC1303_RS13840,WP_000937912.1,xseA,2825388,2826759,pos,,exodeoxyribonuclease VII large subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_417004.1,3.1.11.6,EC1303_c26610
CDS_NZ_CP009166.1_2826755_2826971_neg,NZ_CP009166.1,EC1303_RS13845,WP_001301158.1,,2826755,2826971,neg,,zinc ribbon domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417005.2,,EC1303_c26620
CDS_NZ_CP009166.1_2827040_2828513_neg,NZ_CP009166.1,EC1303_RS13850,WP_000249410.1,der,2827040,2828513,neg,,ribosome biogenesis GTPase Der,,COORDINATES: similar to AA sequence:RefSeq:NP_417006.2,,EC1303_c26630
CDS_NZ_CP009166.1_2828630_2829809_neg,NZ_CP009166.1,EC1303_RS13855,WP_001177048.1,bamB,2828630,2829809,neg,,outer membrane protein assembly factor BamB,,COORDINATES: similar to AA sequence:RefSeq:NP_311401.1,,EC1303_c26640
CDS_NZ_CP009166.1_2829819_2830440_neg,NZ_CP009166.1,EC1303_RS13860,WP_000409205.1,yfgM,2829819,2830440,neg,,ancillary SecYEG translocon subunit YfgM,,COORDINATES: similar to AA sequence:RefSeq:NP_417008.1,,EC1303_c26650
CDS_NZ_CP009166.1_2830457_2831732_neg,NZ_CP009166.1,EC1303_RS13865,WP_001107167.1,hisS,2830457,2831732,neg,,histidine--tRNA ligase,,COORDINATES: similar to AA sequence:RefSeq:NP_311403.1,6.1.1.21,EC1303_c26660
CDS_NZ_CP009166.1_2831842_2832961_neg,NZ_CP009166.1,EC1303_RS13870,WP_000551807.1,ispG,2831842,2832961,neg,,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_311404.1,1.17.7.1,EC1303_c26670
CDS_NZ_CP009166.1_2832987_2834001_neg,NZ_CP009166.1,EC1303_RS13875,WP_001090844.1,rodZ,2832987,2834001,neg,,cytoskeleton protein RodZ,,COORDINATES: similar to AA sequence:RefSeq:NP_311405.1,,EC1303_c26680
CDS_NZ_CP009166.1_2834285_2835440_neg,NZ_CP009166.1,EC1303_RS13880,WP_000003317.1,trmG/rlmN,2834285,2835440,neg,,bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN,,COORDINATES: similar to AA sequence:RefSeq:NP_417012.1,,EC1303_c26690
CDS_NZ_CP009166.1_2835589_2836021_neg,NZ_CP009166.1,EC1303_RS13885,WP_000963837.1,ndk,2835589,2836021,neg,,nucleoside-diphosphate kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311407.1,2.7.4.6,EC1303_c26700
CDS_NZ_CP009166.1_2836169_2838482_neg,NZ_CP009166.1,EC1303_RS13890,WP_001137675.1,pbpC,2836169,2838482,neg,,peptidoglycan glycosyltransferase PbpC,,COORDINATES: similar to AA sequence:RefSeq:NP_417014.1,2.4.1.129,EC1303_c26710
CDS_NZ_CP009166.1_2838482_2843444_neg,NZ_CP009166.1,EC1303_RS13895,WP_000736312.1,yfhM,2838482,2843444,neg,,alpha2-macroglobulin,,COORDINATES: similar to AA sequence:RefSeq:NP_417015.1,,EC1303_c26720
CDS_NZ_CP009166.1_2843650_2844496_pos,NZ_CP009166.1,EC1303_RS13900,WP_032223732.1,sseA,2843650,2844496,pos,,3-mercaptopyruvate sulfurtransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_417016.4,2.8.1.2,EC1303_c26730
CDS_NZ_CP009166.1_2845313_2846090_neg,NZ_CP009166.1,EC1303_RS13905,WP_001295479.1,sseB,2845313,2846090,neg,,enhanced serine sensitivity protein SseB,,COORDINATES: similar to AA sequence:RefSeq:NP_708361.2,,EC1303_c26740
CDS_NZ_CP009166.1_2846231_2847515_neg,NZ_CP009166.1,EC1303_RS13910,WP_000133592.1,pepB,2846231,2847515,neg,,aminopeptidase PepB,,COORDINATES: similar to AA sequence:RefSeq:NP_417018.4,3.4.11.23,EC1303_c26750
CDS_NZ_CP009166.1_2847692_2847893_neg,NZ_CP009166.1,EC1303_RS13915,WP_000523616.1,iscX,2847692,2847893,neg,,Fe-S cluster assembly protein IscX,,COORDINATES: similar to AA sequence:RefSeq:WP_004104502.1,,EC1303_c26760
CDS_NZ_CP009166.1_2847904_2848240_neg,NZ_CP009166.1,EC1303_RS13920,WP_001124469.1,fdx,2847904,2848240,neg,,ISC system 2Fe-2S type ferredoxin,,COORDINATES: similar to AA sequence:RefSeq:WP_015683702.1,,EC1303_c26770
CDS_NZ_CP009166.1_2848241_2850092_neg,NZ_CP009166.1,EC1303_RS13925,WP_041124124.1,hscA,2848241,2850092,neg,,Fe-S protein assembly chaperone HscA,,COORDINATES: similar to AA sequence:RefSeq:WP_001559634.1,,EC1303_c26780
CDS_NZ_CP009166.1_2850108_2850624_neg,NZ_CP009166.1,EC1303_RS13930,WP_000384413.1,hscB,2850108,2850624,neg,,co-chaperone HscB,,COORDINATES: similar to AA sequence:RefSeq:NP_311420.1,,EC1303_c26790
CDS_NZ_CP009166.1_2850719_2851043_neg,NZ_CP009166.1,EC1303_RS13935,WP_000028953.1,iscA,2850719,2851043,neg,,iron-sulfur cluster assembly protein IscA,,COORDINATES: similar to AA sequence:RefSeq:NP_311421.1,,EC1303_c26800
CDS_NZ_CP009166.1_2851059_2851446_neg,NZ_CP009166.1,EC1303_RS13940,WP_000331707.1,iscU,2851059,2851446,neg,,Fe-S cluster assembly scaffold IscU,,COORDINATES: similar to AA sequence:RefSeq:WP_000331707.1,,EC1303_c26810
CDS_NZ_CP009166.1_2851473_2852688_neg,NZ_CP009166.1,EC1303_RS13945,WP_001295373.1,iscS,2851473,2852688,neg,,cysteine desulfurase,,COORDINATES: similar to AA sequence:RefSeq:WP_017459011.1,,EC1303_c26820
CDS_NZ_CP009166.1_2852799_2853288_neg,NZ_CP009166.1,EC1303_RS13950,WP_001241357.1,iscR,2852799,2853288,neg,,Fe-S cluster assembly transcriptional regulator IscR,,COORDINATES: similar to AA sequence:RefSeq:WP_002913993.1,,EC1303_c26830
CDS_NZ_CP009166.1_2853557_2854298_neg,NZ_CP009166.1,EC1303_RS13955,WP_000940019.1,trmJ,2853557,2854298,neg,,tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ,,COORDINATES: similar to AA sequence:RefSeq:NP_417027.1,,EC1303_c26840
CDS_NZ_CP009166.1_2854416_2855220_pos,NZ_CP009166.1,EC1303_RS13960,WP_000553451.1,suhB,2854416,2855220,pos,,inositol-1-monophosphatase,,COORDINATES: similar to AA sequence:RefSeq:WP_000553460.1,3.1.3.25,EC1303_c26850
CDS_NZ_CP009166.1_2855364_2856219_pos,NZ_CP009166.1,EC1303_RS13965,WP_001297705.1,,2855364,2856219,pos,,alpha/beta hydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_417029.4,,EC1303_c26860
CDS_NZ_CP009166.1_2856409_2857690_pos,NZ_CP009166.1,EC1303_RS13970,WP_000982994.1,csiE,2856409,2857690,pos,,stationary phase inducible protein CsiE,,COORDINATES: similar to AA sequence:RefSeq:NP_417030.2,,EC1303_c26870
CDS_NZ_CP009166.1_2857681_2858821_neg,NZ_CP009166.1,EC1303_RS13975,WP_000244193.1,,2857681,2858821,neg,,3-phenylpropionate MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_417031.1,,EC1303_c26880
CDS_NZ_CP009166.1_2858980_2859871_neg,NZ_CP009166.1,EC1303_RS13980,WP_000423261.1,hcaR,2858980,2859871,neg,,DNA-binding transcriptional regulator HcaR,,COORDINATES: similar to AA sequence:RefSeq:NP_417032.1,,EC1303_c26900
CDS_NZ_CP009166.1_2860006_2861368_pos,NZ_CP009166.1,EC1303_RS13985,WP_000211172.1,,2860006,2861368,pos,,aromatic ring-hydroxylating dioxygenase subunit alpha,,COORDINATES: similar to AA sequence:RefSeq:NP_311431.1,,EC1303_c26910
CDS_NZ_CP009166.1_2861364_2861883_pos,NZ_CP009166.1,EC1303_RS13990,WP_001276072.1,,2861364,2861883,pos,,3-phenylpropionate/cinnamic acid dioxygenase subunit beta,,COORDINATES: similar to AA sequence:RefSeq:NP_417034.1,1.14.12.19,EC1303_c26920
CDS_NZ_CP009166.1_2861882_2862203_pos,NZ_CP009166.1,EC1303_RS13995,WP_001080102.1,,2861882,2862203,pos,,bifunctional 3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_311433.1,1.14.12.19,EC1303_c26930
CDS_NZ_CP009166.1_2862199_2863012_pos,NZ_CP009166.1,EC1303_RS14000,WP_001281379.1,hcaB,2862199,2863012,pos,,3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_417036.1,1.3.1.87,EC1303_c26940
CDS_NZ_CP009166.1_2863021_2864224_pos,NZ_CP009166.1,EC1303_RS14005,WP_021570907.1,,2863021,2864224,pos,,phenylpropionate dioxygenase ferredoxin reductase subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_417037.1,1.14.12.19,EC1303_c26950
CDS_NZ_CP009166.1_2864320_2864743_pos,NZ_CP009166.1,EC1303_RS14010,WP_001094726.1,,2864320,2864743,pos,,DoxX family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417038.4,,EC1303_c26960
CDS_NZ_CP009166.1_2864790_2865663_neg,NZ_CP009166.1,EC1303_RS14015,WP_000158547.1,,2864790,2865663,neg,,aldose 1-epimerase,,COORDINATES: similar to AA sequence:RefSeq:NP_417039.1,,EC1303_c26970
CDS_NZ_CP009166.1_2865674_2866769_neg,NZ_CP009166.1,EC1303_RS14020,WP_000700787.1,,2865674,2866769,neg,,alcohol dehydrogenase catalytic domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708383.1,,EC1303_c26980
CDS_NZ_CP009166.1_2866801_2867800_neg,NZ_CP009166.1,EC1303_RS14025,WP_001276670.1,,2866801,2867800,neg,,ABC transporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_417041.1,,EC1303_c26990
CDS_NZ_CP009166.1_2867824_2869336_neg,NZ_CP009166.1,EC1303_RS14030,WP_001556163.1,,2867824,2869336,neg,,sugar ABC transporter ATP-binding protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417042.1,,EC1303_c27000
CDS_NZ_CP009166.1_2869358_2870342_neg,NZ_CP009166.1,EC1303_RS14035,WP_001556164.1,,2869358,2870342,neg,,substrate-binding domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311441.1,,EC1303_c27010
CDS_NZ_CP009166.1_2870438_2873720_neg,NZ_CP009166.1,EC1303_RS14040,WP_041124125.1,,2870438,2873720,neg,,DUF5107 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417044.4,,EC1303_c27020
CDS_NZ_CP009166.1_2873837_2875031_pos,NZ_CP009166.1,EC1303_RS14045,WP_001556166.1,,2873837,2875031,pos,,ROK family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311443.2,,EC1303_c27030
CDS_NZ_CP009166.1_2875228_2876482_neg,NZ_CP009166.1,EC1303_RS14050,WP_000919159.1,glyA,2875228,2876482,neg,,serine hydroxymethyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_019077397.1,2.1.2.1,EC1303_c27040
CDS_NZ_CP009166.1_2876809_2878000_pos,NZ_CP009166.1,EC1303_RS14055,WP_000883122.1,hmpA,2876809,2878000,pos,,NO-inducible flavohemoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_417047.1,1.14.12.17,EC1303_c27050
CDS_NZ_CP009166.1_2878044_2878383_neg,NZ_CP009166.1,EC1303_RS14060,WP_000717691.1,glnB,2878044,2878383,neg,,nitrogen regulatory protein P-II,,COORDINATES: similar to AA sequence:RefSeq:WP_017373484.1,,EC1303_c27060
CDS_NZ_CP009166.1_2878443_2879778_neg,NZ_CP009166.1,EC1303_RS14065,WP_001295369.1,glrR,2878443,2879778,neg,,two-component system response regulator GlrR,,COORDINATES: similar to AA sequence:RefSeq:NP_311447.1,,EC1303_c27070
CDS_NZ_CP009166.1_2879767_2880481_neg,NZ_CP009166.1,EC1303_RS14070,WP_001215861.1,qseG,2879767,2880481,neg,,two-component system QseEF-associated lipoprotein QseG,,COORDINATES: similar to AA sequence:RefSeq:NP_311448.1,,EC1303_c27080
CDS_NZ_CP009166.1_2880645_2882073_neg,NZ_CP009166.1,EC1303_RS14075,WP_024187693.1,qseE,2880645,2882073,neg,,two component system sensor histidine kinase QseE/GlrK,,COORDINATES: similar to AA sequence:RefSeq:NP_417051.2,,EC1303_c27090
CDS_NZ_CP009166.1_2882630_2886518_neg,NZ_CP009166.1,EC1303_RS14080,WP_021570910.1,purL,2882630,2886518,neg,,phosphoribosylformylglycinamidine synthase,,COORDINATES: similar to AA sequence:RefSeq:YP_026170.1,6.3.5.3,EC1303_c27100
CDS_NZ_CP009166.1_2886775_2888332_pos,NZ_CP009166.1,EC1303_RS14085,WP_000734212.1,mltF,2886775,2888332,pos,,membrane-bound lytic murein transglycosylase MltF,,COORDINATES: similar to AA sequence:RefSeq:NP_417053.2,4.2.2.-,EC1303_c27110
CDS_NZ_CP009166.1_2888328_2888865_neg,NZ_CP009166.1,EC1303_RS14090,WP_001295367.1,tadA,2888328,2888865,neg,,tRNA adenosine(34) deaminase TadA,,COORDINATES: similar to AA sequence:RefSeq:NP_708396.1,3.5.4.33,EC1303_c27120
CDS_NZ_CP009166.1_2888889_2889525_neg,NZ_CP009166.1,EC1303_RS14095,WP_000190655.1,yfhb,2888889,2889525,neg,,phosphatidylglycerophosphatase C,,COORDINATES: similar to AA sequence:RefSeq:NP_417055.4,,EC1303_c27130
CDS_NZ_CP009166.1_2889733_2890582_pos,NZ_CP009166.1,EC1303_RS14100,WP_001013779.1,,2889733,2890582,pos,,MurR/RpiR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417056.2,,EC1303_c27140
CDS_NZ_CP009166.1_2890637_2890898_pos,NZ_CP009166.1,EC1303_RS14105,WP_001196283.1,yfhL,2890637,2890898,pos,,4Fe-4S dicluster ferredoxin YfhL,,COORDINATES: similar to AA sequence:RefSeq:NP_417057.1,,EC1303_c27150
CDS_NZ_CP009166.1_2891091_2891172_neg,NZ_CP009166.1,EC1303_RS14110,WP_000128776.1,shoB,2891091,2891172,neg,,type I toxin-antitoxin system toxin ShoB,,COORDINATES: similar to AA sequence:RefSeq:YP_002791251.1,,EC1303_c27160
CDS_NZ_CP009166.1_2891592_2891973_neg,NZ_CP009166.1,EC1303_RS14125,WP_000986023.1,acpS,2891592,2891973,neg,,holo-ACP synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_417058.1,2.7.8.7,EC1303_c27170
CDS_NZ_CP009166.1_2891972_2892704_neg,NZ_CP009166.1,EC1303_RS14130,WP_001297412.1,pdxJ,2891972,2892704,neg,,pyridoxine 5'-phosphate synthase,,COORDINATES: similar to AA sequence:RefSeq:NP_311457.1,2.6.99.2,EC1303_c27180
CDS_NZ_CP009166.1_2892715_2893444_neg,NZ_CP009166.1,EC1303_RS14135,WP_000399404.1,recO,2892715,2893444,neg,,DNA repair protein RecO,,COORDINATES: similar to AA sequence:RefSeq:NP_311458.1,,EC1303_c27190
CDS_NZ_CP009166.1_2893455_2894361_neg,NZ_CP009166.1,EC1303_RS14140,WP_000020749.1,era,2893455,2894361,neg,,GTPase Era,,COORDINATES: similar to AA sequence:RefSeq:NP_417061.1,,EC1303_c27200
CDS_NZ_CP009166.1_2894357_2895038_neg,NZ_CP009166.1,EC1303_RS14145,WP_001068343.1,rnc,2894357,2895038,neg,,ribonuclease III,,COORDINATES: similar to AA sequence:RefSeq:WP_004248457.1,3.1.26.3,EC1303_c27210
CDS_NZ_CP009166.1_2895309_2896284_neg,NZ_CP009166.1,EC1303_RS14150,WP_000002541.1,lepB,2895309,2896284,neg,,signal peptidase I,,COORDINATES: similar to AA sequence:RefSeq:NP_417063.1,3.4.21.89,EC1303_c27220
CDS_NZ_CP009166.1_2896299_2898099_neg,NZ_CP009166.1,EC1303_RS14155,WP_000790168.1,lepA,2896299,2898099,neg,,elongation factor 4,,COORDINATES: similar to AA sequence:RefSeq:NP_311462.1,3.6.5.n1,EC1303_c27230
CDS_NZ_CP009166.1_2898296_2898776_neg,NZ_CP009166.1,EC1303_RS14160,WP_000589068.1,rseC,2898296,2898776,neg,,SoxR-reducing system protein RseC,,COORDINATES: similar to AA sequence:RefSeq:NP_417065.1,,EC1303_c27240
CDS_NZ_CP009166.1_2898772_2899729_neg,NZ_CP009166.1,EC1303_RS14165,WP_000812053.1,rseB,2898772,2899729,neg,,sigma-E factor regulatory protein RseB,,COORDINATES: similar to AA sequence:RefSeq:NP_311464.1,,EC1303_c27250
CDS_NZ_CP009166.1_2899728_2900379_neg,NZ_CP009166.1,EC1303_RS14170,WP_001168459.1,rseA,2899728,2900379,neg,,anti-sigma-E factor RseA,,COORDINATES: similar to AA sequence:RefSeq:NP_417067.1,,EC1303_c27260
CDS_NZ_CP009166.1_2900411_2900987_neg,NZ_CP009166.1,EC1303_RS14175,WP_001295364.1,rpoE,2900411,2900987,neg,,RNA polymerase sigma factor RpoE,,COORDINATES: similar to AA sequence:RefSeq:WP_005070454.1,,EC1303_c27270
CDS_NZ_CP009166.1_2900983_2901139_neg,NZ_CP009166.1,EC1303_RS28870,WP_001303621.1,rseD,2900983,2901139,neg,,rpoE leader peptide RseD,,COORDINATES: similar to AA sequence:RefSeq:YP_009518806.1,,
CDS_NZ_CP009166.1_2901394_2903017_pos,NZ_CP009166.1,EC1303_RS14185,WP_001094491.1,nadB,2901394,2903017,pos,,L-aspartate oxidase,,COORDINATES: similar to AA sequence:RefSeq:NP_417069.1,1.4.3.16,EC1303_c27280
CDS_NZ_CP009166.1_2903001_2903739_neg,NZ_CP009166.1,EC1303_RS14190,WP_001295363.1,trmN,2903001,2903739,neg,,tRNA (adenosine(37)-N6)-methyltransferase TrmM,,COORDINATES: similar to AA sequence:RefSeq:NP_417070.2,,EC1303_c27290
CDS_NZ_CP009166.1_2903870_2905205_pos,NZ_CP009166.1,EC1303_RS14195,WP_000219193.1,srmB,2903870,2905205,pos,,ATP-dependent RNA helicase SrmB,,COORDINATES: similar to AA sequence:RefSeq:NP_311469.1,3.6.4.13,EC1303_c27300
CDS_NZ_CP009166.1_2905413_2906295_neg,NZ_CP009166.1,EC1303_RS14205,WP_001300638.1,,2905413,2906295,neg,,LysR family transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417072.4,,EC1303_c27310
CDS_NZ_CP009166.1_2906397_2906985_pos,NZ_CP009166.1,EC1303_RS14210,WP_000189207.1,eamB,2906397,2906985,pos,,cysteine/O-acetylserine transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_417073.1,,EC1303_c27320
CDS_NZ_CP009166.1_2907040_2907424_neg,NZ_CP009166.1,EC1303_RS14215,WP_000627807.1,grcA,2907040,2907424,neg,,autonomous glycyl radical cofactor GrcA,,COORDINATES: similar to AA sequence:RefSeq:WP_007728348.1,,EC1303_c27330
CDS_NZ_CP009166.1_2907728_2908418_pos,NZ_CP009166.1,EC1303_RS14220,WP_001262716.1,ung,2907728,2908418,pos,,uracil-DNA glycosylase,,COORDINATES: similar to AA sequence:RefSeq:NP_417075.1,3.2.2.27,EC1303_c27340
CDS_NZ_CP009166.1_2908465_2909503_neg,NZ_CP009166.1,EC1303_RS14225,WP_000997403.1,,2908465,2909503,neg,,tRNA/rRNA methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_311474.1,2.1.1.-,EC1303_c27350
CDS_NZ_CP009166.1_2909709_2910129_pos,NZ_CP009166.1,EC1303_RS14235,WP_001098726.1,trxC,2909709,2910129,pos,,thioredoxin TrxC,,COORDINATES: similar to AA sequence:RefSeq:NP_311475.1,,EC1303_c27360
CDS_NZ_CP009166.1_2910197_2910896_pos,NZ_CP009166.1,EC1303_RS14240,WP_041124219.1,tapT,2910197,2910896,pos,,tRNA-uridine aminocarboxypropyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_417078.4,2.5.1.25,EC1303_c27370
CDS_NZ_CP009166.1_2910927_2913588_pos,NZ_CP009166.1,EC1303_RS14245,WP_000083005.1,pat,2910927,2913588,pos,,protein lysine acetyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_417079.1,,EC1303_c27380
CDS_NZ_CP009166.1_2913701_2915057_pos,NZ_CP009166.1,EC1303_RS14250,WP_000949265.1,pssA,2913701,2915057,pos,,CDP-diacylglycerol--serine O-phosphatidyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005121216.1,2.7.8.8,EC1303_c27390
CDS_NZ_CP009166.1_2915102_2915426_pos,NZ_CP009166.1,EC1303_RS14255,WP_001300818.1,,2915102,2915426,pos,,YfiM family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_417081.2,,EC1303_c27400
CDS_NZ_CP009166.1_2915422_2916721_neg,NZ_CP009166.1,EC1303_RS14260,WP_000841103.1,kgtP,2915422,2916721,neg,,alpha-ketoglutarate permease,,COORDINATES: similar to AA sequence:RefSeq:NP_417082.1,,EC1303_c27410
CDS_NZ_CP009166.1_2922575_2925149_neg,NZ_CP009166.1,EC1303_RS14290,WP_001235102.1,clpB,2922575,2925149,neg,,ATP-dependent chaperone ClpB,,COORDINATES: similar to AA sequence:RefSeq:WP_002461515.1,,EC1303_c27460
CDS_NZ_CP009166.1_2925278_2926010_neg,NZ_CP009166.1,EC1303_RS14295,WP_000040169.1,pgeF,2925278,2926010,neg,,polyphenol oxidase,,COORDINATES: similar to AA sequence:RefSeq:NP_417084.1,1.10.3.-,EC1303_c27470
CDS_NZ_CP009166.1_2926006_2926987_neg,NZ_CP009166.1,EC1303_RS14300,WP_000079100.1,rluD,2926006,2926987,neg,,23S rRNA pseudouridine(1911/1915/1917) synthase RluD,,COORDINATES: similar to AA sequence:RefSeq:WP_017383977.1,5.4.99.23,EC1303_c27480
CDS_NZ_CP009166.1_2927121_2927859_pos,NZ_CP009166.1,EC1303_RS14305,WP_000197686.1,bamD,2927121,2927859,pos,,outer membrane protein assembly factor BamD,,COORDINATES: similar to AA sequence:RefSeq:NP_311485.1,,EC1303_c27490
CDS_NZ_CP009166.1_2928129_2928471_pos,NZ_CP009166.1,EC1303_RS14315,WP_000178456.1,raiA,2928129,2928471,pos,,ribosome-associated translation inhibitor RaiA,,COORDINATES: similar to AA sequence:RefSeq:NP_311487.1,,EC1303_c27500
CDS_NZ_CP009166.1_2928574_2928622_pos,NZ_CP009166.1,EC1303_RS28875,WP_010723158.1,pheL,2928574,2928622,pos,,phe operon leader peptide,,COORDINATES: similar to AA sequence:RefSeq:NP_417089.1,,EC1303_c27510
CDS_NZ_CP009166.1_2928720_2929881_pos,NZ_CP009166.1,EC1303_RS14320,WP_000200120.1,pheA,2928720,2929881,pos,,bifunctional chorismate mutase/prephenate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311489.1,,EC1303_c27520
CDS_NZ_CP009166.1_2929923_2931045_neg,NZ_CP009166.1,EC1303_RS14325,WP_000225229.1,tyrA,2929923,2931045,neg,,bifunctional chorismate mutase/prephenate dehydrogenase,,COORDINATES: similar to AA sequence:RefSeq:NP_417091.1,1.3.1.12,EC1303_c27530
CDS_NZ_CP009166.1_2931055_2932126_neg,NZ_CP009166.1,EC1303_RS14330,WP_001168037.1,aroF,2931055,2932126,neg,,3-deoxy-7-phosphoheptulonate synthase AroF,,COORDINATES: similar to AA sequence:RefSeq:NP_417092.1,2.5.1.54,EC1303_c27540
CDS_NZ_CP009166.1_2932335_2932701_pos,NZ_CP009166.1,EC1303_RS14335,WP_000976004.1,,2932335,2932701,pos,,DUF2799 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417093.2,,EC1303_c27550
CDS_NZ_CP009166.1_2932850_2933369_pos,NZ_CP009166.1,EC1303_RS14340,WP_001212391.1,,2932850,2933369,pos,,YfiR family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311493.1,,EC1303_c27560
CDS_NZ_CP009166.1_2933358_2934585_pos,NZ_CP009166.1,EC1303_RS14345,WP_000969032.1,dgcN,2933358,2934585,pos,,diguanylate cyclase DgcN,,COORDINATES: similar to AA sequence:RefSeq:NP_417095.1,2.7.7.65,EC1303_c27570
CDS_NZ_CP009166.1_2934600_2935083_pos,NZ_CP009166.1,EC1303_RS14350,WP_000589847.1,,2934600,2935083,pos,,OmpA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417096.1,,EC1303_c27580
CDS_NZ_CP009166.1_2935158_2935506_neg,NZ_CP009166.1,EC1303_RS14355,WP_000065253.1,rplS,2935158,2935506,neg,,50S ribosomal protein L19,,COORDINATES: similar to AA sequence:RefSeq:WP_012768745.1,,EC1303_c27590
CDS_NZ_CP009166.1_2935547_2936315_neg,NZ_CP009166.1,EC1303_RS14360,WP_000264777.1,trmD,2935547,2936315,neg,,tRNA (guanosine(37)-N1)-methyltransferase TrmD,,COORDINATES: similar to AA sequence:RefSeq:NP_311497.1,,EC1303_c27600
CDS_NZ_CP009166.1_2936345_2936894_neg,NZ_CP009166.1,EC1303_RS14365,WP_000043335.1,rimM,2936345,2936894,neg,,ribosome maturation factor RimM,,COORDINATES: similar to AA sequence:RefSeq:WP_000043333.1,,EC1303_c27610
CDS_NZ_CP009166.1_2936912_2937161_neg,NZ_CP009166.1,EC1303_RS14370,WP_000256450.1,rpsP,2936912,2937161,neg,,30S ribosomal protein S16,,COORDINATES: similar to AA sequence:RefSeq:WP_000256453.1,,EC1303_c27620
CDS_NZ_CP009166.1_2937409_2938771_neg,NZ_CP009166.1,EC1303_RS14375,WP_000460035.1,ffh,2937409,2938771,neg,,signal recognition particle protein,,COORDINATES: similar to AA sequence:RefSeq:WP_005130432.1,,EC1303_c27630
CDS_NZ_CP009166.1_2938937_2939729_pos,NZ_CP009166.1,EC1303_RS14380,WP_001338897.1,,2938937,2939729,pos,,inner membrane protein YpjD,,COORDINATES: similar to AA sequence:RefSeq:NP_417102.4,,EC1303_c27640
CDS_NZ_CP009166.1_2939749_2941036_pos,NZ_CP009166.1,EC1303_RS14385,WP_010723175.1,,2939749,2941036,pos,,HlyC/CorC family transporter,,COORDINATES: similar to AA sequence:RefSeq:YP_026171.3,,EC1303_c27650
CDS_NZ_CP009166.1_2941090_2941684_neg,NZ_CP009166.1,EC1303_RS14390,WP_001296310.1,grpE,2941090,2941684,neg,,nucleotide exchange factor GrpE,,COORDINATES: similar to AA sequence:RefSeq:NP_311503.1,,EC1303_c27660
