,rec_id,locus_tag,protein_id,gene,start,end,strand,pseudo,product,Dbxref,inference,EC_number,old_locus_tag
CDS_NC_009800.1_2846038_2846398_pos,NC_009800.1,ECHS_RS14020,WP_000252907.1,gutM,2846038,2846398,pos,,transcriptional regulator GutM,,COORDINATES: similar to AA sequence:RefSeq:NP_417186.1,,EcHS_A2842
CDS_NC_009800.1_2846464_2847238_pos,NC_009800.1,ECHS_RS14025,WP_000804550.1,srlR,2846464,2847238,pos,,glucitol operon DNA-binding transcriptional repressor SrlR,,COORDINATES: similar to AA sequence:RefSeq:NP_417187.1,,EcHS_A2843
CDS_NC_009800.1_2847230_2848196_pos,NC_009800.1,ECHS_RS14030,WP_001287397.1,gutQ,2847230,2848196,pos,,arabinose-5-phosphate isomerase GutQ,,COORDINATES: similar to AA sequence:RefSeq:NP_311591.2,5.3.1.13,EcHS_A2844
CDS_NC_009800.1_2848192_2849707_neg,NC_009800.1,ECHS_RS14035,WP_000010751.1,norR,2848192,2849707,neg,,nitric oxide reductase transcriptional regulator NorR,,COORDINATES: similar to AA sequence:RefSeq:NP_311592.2,,EcHS_A2845
CDS_NC_009800.1_2849893_2851333_pos,NC_009800.1,ECHS_RS14040,WP_000029618.1,norV,2849893,2851333,pos,,anaerobic nitric oxide reductase flavorubredoxin,,COORDINATES: similar to AA sequence:RefSeq:NP_708517.1,,EcHS_A2846
CDS_NC_009800.1_2851329_2852463_pos,NC_009800.1,ECHS_RS14045,WP_000064700.1,norW,2851329,2852463,pos,,NADH:flavorubredoxin reductase NorW,,COORDINATES: similar to AA sequence:RefSeq:NP_417191.1,1.18.1.-,EcHS_A2847
CDS_NC_009800.1_2852590_2854843_neg,NC_009800.1,ECHS_RS14050,WP_001107639.1,hypF,2852590,2854843,neg,,carbamoyltransferase HypF,,COORDINATES: similar to AA sequence:RefSeq:NP_417192.1,,EcHS_A2848
CDS_NC_009800.1_2854995_2855523_neg,NC_009800.1,ECHS_RS14055,WP_001078777.1,hydN,2854995,2855523,neg,,electron transport protein HydN,,COORDINATES: similar to AA sequence:RefSeq:NP_311596.1,,EcHS_A2849
CDS_NC_009800.1_2855671_2856682_neg,NC_009800.1,ECHS_RS14060,WP_032174543.1,ascG,2855671,2856682,neg,,DNA-binding transcriptional regulator AscG,,COORDINATES: similar to AA sequence:RefSeq:NP_417194.2,,EcHS_A2850
CDS_NC_009800.1_2856941_2858399_pos,NC_009800.1,ECHS_RS14065,WP_001107828.1,ascF,2856941,2858399,pos,,PTS cellobiose/arbutin/salicin transporter subunit IIBC,,COORDINATES: similar to AA sequence:RefSeq:YP_026182.1,,EcHS_A2851
CDS_NC_009800.1_2858407_2859832_pos,NC_009800.1,ECHS_RS14070,WP_000110363.1,ascB,2858407,2859832,pos,,6-phospho-beta-glucosidase AscB,,COORDINATES: similar to AA sequence:RefSeq:NP_417196.1,3.2.1.86,EcHS_A2852
CDS_NC_009800.1_2859990_2860461_neg,NC_009800.1,ECHS_RS14075,WP_000132961.1,hycI,2859990,2860461,neg,,hydrogenase maturation peptidase HycI,,COORDINATES: similar to AA sequence:RefSeq:NP_311600.1,3.4.23.51,EcHS_A2853
CDS_NC_009800.1_2860453_2860864_neg,NC_009800.1,ECHS_RS14080,WP_001291921.1,hycH,2860453,2860864,neg,,formate hydrogenlyase assembly protein HycH,,COORDINATES: similar to AA sequence:RefSeq:NP_311601.1,,EcHS_A2854
CDS_NC_009800.1_2860860_2861628_neg,NC_009800.1,ECHS_RS14085,WP_000067392.1,hycG,2860860,2861628,neg,,formate hydrogenlyase subunit HycG,,COORDINATES: similar to AA sequence:RefSeq:NP_417199.1,,EcHS_A2855
CDS_NC_009800.1_2861627_2862170_neg,NC_009800.1,ECHS_RS14090,WP_000493785.1,hycF,2861627,2862170,neg,,formate hydrogenlyase subunit HycF,,COORDINATES: similar to AA sequence:RefSeq:NP_311603.1,,EcHS_A2856
CDS_NC_009800.1_2862179_2863889_neg,NC_009800.1,ECHS_RS14095,WP_001288122.1,hycE,2862179,2863889,neg,,formate hydrogenlyase subunit HycE,,COORDINATES: similar to AA sequence:RefSeq:WP_005130590.1,,EcHS_A2857
CDS_NC_009800.1_2863906_2864830_neg,NC_009800.1,ECHS_RS14100,WP_000115224.1,hycD,2863906,2864830,neg,,formate hydrogenlyase subunit HycD,,COORDINATES: similar to AA sequence:RefSeq:NP_417202.1,,EcHS_A2858
CDS_NC_009800.1_2864832_2866659_neg,NC_009800.1,ECHS_RS14105,WP_001274388.1,hycC,2864832,2866659,neg,,formate hydrogenlyase subunit 3,,COORDINATES: similar to AA sequence:RefSeq:NP_417203.1,,EcHS_A2859
CDS_NC_009800.1_2866655_2867267_neg,NC_009800.1,ECHS_RS14110,WP_001079186.1,hycB,2866655,2867267,neg,,formate hydrogenlyase subunit HycB,,COORDINATES: similar to AA sequence:RefSeq:NP_417204.1,,EcHS_A2860
CDS_NC_009800.1_2867391_2867853_neg,NC_009800.1,ECHS_RS14120,WP_000158056.1,hycA,2867391,2867853,neg,,formate hydrogenlyase regulator HycA,,COORDINATES: similar to AA sequence:RefSeq:NP_311608.1,,EcHS_A2861
CDS_NC_009800.1_2868064_2868415_pos,NC_009800.1,ECHS_RS14125,WP_001299100.1,hypA,2868064,2868415,pos,,hydrogenase maturation nickel metallochaperone HypA,,COORDINATES: similar to AA sequence:RefSeq:NP_311609.1,,EcHS_A2863
CDS_NC_009800.1_2868418_2869291_pos,NC_009800.1,ECHS_RS14130,WP_000337665.1,hypB,2868418,2869291,pos,,hydrogenase nickel incorporation protein HypB,,COORDINATES: similar to AA sequence:RefSeq:NP_417207.1,,EcHS_A2864
CDS_NC_009800.1_2869281_2869554_pos,NC_009800.1,ECHS_RS14135,WP_000334881.1,hypC,2869281,2869554,pos,,hydrogenase 3 maturation protein HypC,,COORDINATES: similar to AA sequence:RefSeq:NP_311611.1,,EcHS_A2865
CDS_NC_009800.1_2869553_2870675_pos,NC_009800.1,ECHS_RS14140,WP_001212985.1,hypD,2869553,2870675,pos,,hydrogenase formation protein HypD,,COORDINATES: similar to AA sequence:RefSeq:NP_417209.1,,EcHS_A2866
CDS_NC_009800.1_2870671_2871682_pos,NC_009800.1,ECHS_RS14145,WP_001059922.1,hypE,2870671,2871682,pos,,hydrogenase maturation carbamoyl dehydratase HypE,,COORDINATES: similar to AA sequence:RefSeq:NP_417210.2,4.2.1.-,EcHS_A2867
CDS_NC_009800.1_2871755_2873834_pos,NC_009800.1,ECHS_RS14150,WP_001301332.1,flhA,2871755,2873834,pos,,formate hydrogenlyase transcriptional activator FlhA,,COORDINATES: similar to AA sequence:RefSeq:NP_417211.1,,EcHS_A2868
CDS_NC_009800.1_2873870_2874224_neg,NC_009800.1,ECHS_RS14155,WP_000015497.1,,2873870,2874224,neg,,nitrous oxide-stimulated promoter family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417212.1,,EcHS_A2869
CDS_NC_009800.1_2874300_2874435_neg,NC_009800.1,ECHS_RS25795,WP_000611932.1,,2874300,2874435,neg,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_008439274.1,,EcHS_A2870
CDS_NC_009800.1_2874510_2877072_pos,NC_009800.1,ECHS_RS14160,WP_001272928.1,mutS,2874510,2877072,pos,,DNA mismatch repair protein MutS,,COORDINATES: similar to AA sequence:RefSeq:NP_417213.1,,EcHS_A2871
CDS_NC_009800.1_2877177_2877834_pos,NC_009800.1,ECHS_RS14165,WP_001141320.1,pphB,2877177,2877834,pos,,protein-serine/threonine phosphatase,,COORDINATES: similar to AA sequence:RefSeq:NP_311617.1,3.1.3.16,EcHS_A2872
CDS_NC_009800.1_2877884_2878652_neg,NC_009800.1,ECHS_RS14170,WP_001295181.1,,2877884,2878652,neg,,DeoR/GlpR transcriptional regulator,,COORDINATES: similar to AA sequence:RefSeq:NP_417215.2,,EcHS_A2873
CDS_NC_009800.1_2878847_2879756_pos,NC_009800.1,ECHS_RS14175,WP_000847971.1,,2878847,2879756,pos,,NAD(P)-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417216.1,,EcHS_A2874
CDS_NC_009800.1_2879752_2881015_pos,NC_009800.1,ECHS_RS14180,WP_000590403.1,,2879752,2881015,pos,,four-carbon acid sugar kinase family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001649192.1,,EcHS_A2875
CDS_NC_009800.1_2881011_2881650_pos,NC_009800.1,ECHS_RS14185,WP_001278994.1,,2881011,2881650,pos,,aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_417218.1,,EcHS_A2876
CDS_NC_009800.1_2881654_2882431_pos,NC_009800.1,ECHS_RS14190,WP_001136925.1,,2881654,2882431,pos,,HPr family phosphocarrier protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417219.1,,EcHS_A2877
CDS_NC_009800.1_2882519_2883884_pos,NC_009800.1,ECHS_RS14195,WP_000104459.1,,2882519,2883884,pos,,GntP family transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_417220.1,,EcHS_A2878
CDS_NC_009800.1_2883977_2884970_neg,NC_009800.1,ECHS_RS14200,WP_000081550.1,rpoS,2883977,2884970,neg,,RNA polymerase sigma factor RpoS,,COORDINATES: similar to AA sequence:RefSeq:WP_000081498.1,,EcHS_A2879
CDS_NC_009800.1_2885032_2886172_neg,NC_009800.1,ECHS_RS14205,WP_001272590.1,nlpD,2885032,2886172,neg,,murein hydrolase activator NlpD,,COORDINATES: similar to AA sequence:RefSeq:NP_417222.1,,EcHS_A2880
CDS_NC_009800.1_2886311_2886938_neg,NC_009800.1,ECHS_RS14210,WP_000254708.1,pcm,2886311,2886938,neg,,protein-L-isoaspartate O-methyltransferase,,COORDINATES: similar to AA sequence:RefSeq:WP_005130872.1,2.1.1.77,EcHS_A2881
CDS_NC_009800.1_2886931_2887693_neg,NC_009800.1,ECHS_RS14215,WP_001295182.1,surE,2886931,2887693,neg,,5'/3'-nucleotidase SurE,,COORDINATES: similar to AA sequence:RefSeq:NP_311625.1,3.1.3.5,EcHS_A2882
CDS_NC_009800.1_2887673_2888723_neg,NC_009800.1,ECHS_RS14220,WP_000568946.1,truD,2887673,2888723,neg,,tRNA pseudouridine(13) synthase TruD,,COORDINATES: similar to AA sequence:RefSeq:NP_417225.1,5.4.99.27,EcHS_A2883
CDS_NC_009800.1_2888719_2889199_neg,NC_009800.1,ECHS_RS14225,WP_001219242.1,ispF,2888719,2889199,neg,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",,COORDINATES: similar to AA sequence:RefSeq:NP_311627.1,4.6.1.12,EcHS_A2884
CDS_NC_009800.1_2889198_2889909_neg,NC_009800.1,ECHS_RS14230,WP_000246138.1,ispD,2889198,2889909,neg,,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,,COORDINATES: similar to AA sequence:RefSeq:NP_417227.1,2.7.7.60,EcHS_A2885
CDS_NC_009800.1_2889927_2890239_neg,NC_009800.1,ECHS_RS14235,WP_000517476.1,ftsB,2889927,2890239,neg,,cell division protein FtsB,,COORDINATES: similar to AA sequence:RefSeq:NP_311629.1,,EcHS_A2886
CDS_NC_009800.1_2890432_2890756_neg,NC_009800.1,ECHS_RS14240,WP_001246104.1,,2890432,2890756,neg,,DUF3561 family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417229.1,,EcHS_A2887
CDS_NC_009800.1_2890805_2891411_neg,NC_009800.1,ECHS_RS14245,WP_001173673.1,cysC,2890805,2891411,neg,,adenylyl-sulfate kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311631.1,2.7.1.25,EcHS_A2888
CDS_NC_009800.1_2891410_2892838_neg,NC_009800.1,ECHS_RS14250,WP_001090362.1,cysN,2891410,2892838,neg,,sulfate adenylyltransferase subunit CysN,,COORDINATES: similar to AA sequence:RefSeq:NP_417231.1,2.7.7.4,EcHS_A2889
CDS_NC_009800.1_2892839_2893748_neg,NC_009800.1,ECHS_RS14255,WP_000372110.1,cysD,2892839,2893748,neg,,sulfate adenylyltransferase subunit CysD,,COORDINATES: similar to AA sequence:RefSeq:WP_005130891.1,2.7.7.4,EcHS_A2890
CDS_NC_009800.1_2893999_2895037_pos,NC_009800.1,ECHS_RS14260,WP_000490426.1,iap,2893999,2895037,pos,,alkaline phosphatase isozyme conversion aminopeptidase,,COORDINATES: similar to AA sequence:RefSeq:NP_311634.1,3.4.11.-,EcHS_A2891
CDS_NC_009800.1_2895801_2896086_neg,NC_009800.1,ECHS_RS14265,WP_001416755.1,cas2,2895801,2896086,neg,,type I-E CRISPR-associated endoribonuclease Cas2,,COORDINATES: similar to AA sequence:RefSeq:NP_417234.2,,
CDS_NC_009800.1_2896087_2897005_neg,NC_009800.1,ECHS_RS14270,WP_000312399.1,cas1e,2896087,2897005,neg,,type I-E CRISPR-associated endonuclease Cas1,,COORDINATES: similar to AA sequence:RefSeq:NP_417235.1,,EcHS_A2894
CDS_NC_009800.1_2897020_2897620_neg,NC_009800.1,ECHS_RS14275,WP_000281394.1,cas6e,2897020,2897620,neg,,type I-E CRISPR-associated protein Cas6/Cse3/CasE,,COORDINATES: similar to AA sequence:RefSeq:NP_417236.1,,EcHS_A2895
CDS_NC_009800.1_2897606_2898281_neg,NC_009800.1,ECHS_RS14280,WP_000844431.1,cas5e,2897606,2898281,neg,,type I-E CRISPR-associated protein Cas5/CasD,,COORDINATES: similar to AA sequence:RefSeq:NP_417237.2,,EcHS_A2896
CDS_NC_009800.1_2898283_2899375_neg,NC_009800.1,ECHS_RS14285,WP_000064443.1,cas7e,2898283,2899375,neg,,type I-E CRISPR-associated protein Cas7/Cse4/CasC,,COORDINATES: similar to AA sequence:RefSeq:NP_417238.1,,EcHS_A2897
CDS_NC_009800.1_2899387_2899870_neg,NC_009800.1,ECHS_RS14290,WP_000752798.1,casB,2899387,2899870,neg,,type I-E CRISPR-associated protein Cse2/CasB,,COORDINATES: similar to AA sequence:RefSeq:NP_417239.1,,EcHS_A2898
CDS_NC_009800.1_2899862_2901371_neg,NC_009800.1,ECHS_RS14295,WP_001050399.1,casA,2899862,2901371,neg,,type I-E CRISPR-associated protein Cse1/CasA,,COORDINATES: similar to AA sequence:RefSeq:NP_417240.1,,EcHS_A2899
CDS_NC_009800.1_2901785_2904452_neg,NC_009800.1,ECHS_RS14300,WP_000433151.1,cas3,2901785,2904452,neg,,CRISPR-associated helicase/endonuclease Cas3,,COORDINATES: similar to AA sequence:RefSeq:NP_417241.1,,EcHS_A2901
CDS_NC_009800.1_2904810_2905545_neg,NC_009800.1,ECHS_RS14305,WP_000039851.1,cysH,2904810,2905545,neg,,phosphoadenosine phosphosulfate reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417242.1,1.8.4.8,EcHS_A2902
CDS_NC_009800.1_2905618_2907331_neg,NC_009800.1,ECHS_RS14310,WP_001290696.1,cysI,2905618,2907331,neg,,assimilatory sulfite reductase (NADPH) hemoprotein subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_311645.1,1.8.1.2,EcHS_A2903
CDS_NC_009800.1_2907330_2909130_neg,NC_009800.1,ECHS_RS14315,WP_000211941.1,cysJ,2907330,2909130,neg,,NADPH-dependent assimilatory sulfite reductase flavoprotein subunit,,COORDINATES: similar to AA sequence:RefSeq:NP_311646.1,1.8.1.2,EcHS_A2904
CDS_NC_009800.1_2909448_2909811_pos,NC_009800.1,ECHS_RS14320,WP_000108294.1,queD,2909448,2909811,pos,,6-carboxytetrahydropterin synthase QueD,,COORDINATES: similar to AA sequence:RefSeq:NP_708563.2,,EcHS_A2905
CDS_NC_009800.1_2909888_2911160_pos,NC_009800.1,ECHS_RS14325,WP_012135959.1,,2909888,2911160,pos,,FAD-dependent oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417246.4,,EcHS_A2906
CDS_NC_009800.1_2911150_2911411_pos,NC_009800.1,ECHS_RS14330,WP_000109367.1,,2911150,2911411,pos,,ferredoxin family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311649.2,,EcHS_A2907
CDS_NC_009800.1_2911427_2912003_pos,NC_009800.1,ECHS_RS14335,WP_001130252.1,,2911427,2912003,pos,,glycerol-3-phosphate responsive antiterminator,,COORDINATES: similar to AA sequence:RefSeq:NP_417248.1,,EcHS_A2908
CDS_NC_009800.1_2912150_2913011_neg,NC_009800.1,ECHS_RS14340,WP_012135960.1,,2912150,2913011,neg,,electron transfer flavoprotein subunit alpha/FixB family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417249.4,,EcHS_A2909
CDS_NC_009800.1_2913007_2913787_neg,NC_009800.1,ECHS_RS14345,WP_001023529.1,,2913007,2913787,neg,,electron transfer flavoprotein subunit beta/FixA family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_708567.2,,EcHS_A2910
CDS_NC_009800.1_2913764_2915174_neg,NC_009800.1,ECHS_RS14350,WP_000147661.1,,2913764,2915174,neg,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_708568.1,,EcHS_A2911
CDS_NC_009800.1_2915195_2916650_neg,NC_009800.1,ECHS_RS14355,WP_000059314.1,,2915195,2916650,neg,,FAD-binding oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_311656.1,,EcHS_A2912
CDS_NC_009800.1_2916719_2917505_neg,NC_009800.1,ECHS_RS14360,WP_000021314.1,,2916719,2917505,neg,,SDR family oxidoreductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417254.4,,EcHS_A2913
CDS_NC_009800.1_2917823_2919101_pos,NC_009800.1,ECHS_RS14365,WP_001164590.1,,2917823,2919101,pos,,MFS transporter,,COORDINATES: similar to AA sequence:RefSeq:NP_311658.1,,EcHS_A2914
CDS_NC_009800.1_2919127_2920606_pos,NC_009800.1,ECHS_RS14370,WP_000039694.1,,2919127,2920606,pos,,sugar kinase,,COORDINATES: similar to AA sequence:RefSeq:NP_417256.1,,EcHS_A2915
CDS_NC_009800.1_2922178_2922850_neg,NC_009800.1,ECHS_RS14375,WP_001199973.1,queE,2922178,2922850,neg,,7-carboxy-7-deazaguanine synthase QueE,,COORDINATES: similar to AA sequence:RefSeq:WP_001199960.1,,EcHS_A2918
CDS_NC_009800.1_2922988_2923129_pos,NC_009800.1,ECHS_RS25085,WP_001288228.1,,2922988,2923129,pos,,hypothetical protein,,COORDINATES: similar to AA sequence:RefSeq:YP_002791252.1,,EcHS_A2919
CDS_NC_009800.1_2923142_2923871_pos,NC_009800.1,ECHS_RS14385,WP_012135963.1,,2923142,2923871,pos,,YgcG family protein,,COORDINATES: similar to AA sequence:RefSeq:WP_001268462.1,,EcHS_A2920
CDS_NC_009800.1_2923904_2924602_pos,NC_009800.1,ECHS_RS14390,,,2923904,2924602,pos,True,IS1 family transposase,,COORDINATES: similar to AA sequence:RefSeq:WP_076612230.1,,EcHS_A2922
CDS_NC_009800.1_2924851_2926150_neg,NC_009800.1,ECHS_RS14400,WP_000036723.1,eno,2924851,2926150,neg,,phosphopyruvate hydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311666.1,4.2.1.11,EcHS_A2923
CDS_NC_009800.1_2926237_2927875_neg,NC_009800.1,ECHS_RS14405,WP_000210878.1,pyrG,2926237,2927875,neg,,CTP synthase (glutamine hydrolyzing),,COORDINATES: similar to AA sequence:RefSeq:WP_005130912.1,6.3.4.2,EcHS_A2924
CDS_NC_009800.1_2928102_2928894_neg,NC_009800.1,ECHS_RS14410,WP_001071648.1,mazG,2928102,2928894,neg,,nucleoside triphosphate pyrophosphohydrolase,,COORDINATES: similar to AA sequence:RefSeq:NP_311668.1,3.6.1.9,EcHS_A2925
CDS_NC_009800.1_2928964_2929300_neg,NC_009800.1,ECHS_RS14415,WP_000254738.1,mazF,2928964,2929300,neg,,endoribonuclease MazF,,COORDINATES: similar to AA sequence:RefSeq:NP_311669.1,3.1.27.-,EcHS_A2926
CDS_NC_009800.1_2929299_2929548_neg,NC_009800.1,ECHS_RS14420,WP_000581937.1,mazE,2929299,2929548,neg,,type II toxin-antitoxin system antitoxin MazE,,COORDINATES: similar to AA sequence:RefSeq:NP_311670.1,,EcHS_A2927
CDS_NC_009800.1_2929625_2931860_neg,NC_009800.1,ECHS_RS14425,WP_000226829.1,relA,2929625,2931860,neg,,GTP diphosphokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_311671.1,2.7.6.5,EcHS_A2928
CDS_NC_009800.1_2931907_2933209_neg,NC_009800.1,ECHS_RS14430,WP_000046812.1,rlmD,2931907,2933209,neg,,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,,COORDINATES: similar to AA sequence:RefSeq:NP_417265.1,2.1.1.190,EcHS_A2929
CDS_NC_009800.1_2933265_2936022_pos,NC_009800.1,ECHS_RS14435,WP_000186450.1,barA,2933265,2936022,pos,,two-component sensor histidine kinase BarA,,COORDINATES: similar to AA sequence:RefSeq:NP_311673.1,2.7.13.3,EcHS_A2930
CDS_NC_009800.1_2936253_2937594_neg,NC_009800.1,ECHS_RS14440,WP_000098247.1,gudD,2936253,2937594,neg,,glucarate dehydratase,,COORDINATES: similar to AA sequence:RefSeq:NP_311674.1,4.2.1.40,EcHS_A2931
CDS_NC_009800.1_2937614_2938955_neg,NC_009800.1,ECHS_RS14445,WP_000211759.1,,2937614,2938955,neg,,glucarate dehydratase-related protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417268.1,,EcHS_A2932
CDS_NC_009800.1_2938956_2940309_neg,NC_009800.1,ECHS_RS14450,WP_000097082.1,gudP,2938956,2940309,neg,,galactarate/glucarate/glycerate transporter GudP,,COORDINATES: similar to AA sequence:RefSeq:NP_417269.1,,EcHS_A2933
CDS_NC_009800.1_2940743_2941193_neg,NC_009800.1,ECHS_RS14455,WP_000807751.1,,2940743,2941193,neg,,flavodoxin,,COORDINATES: similar to AA sequence:RefSeq:NP_311677.1,,EcHS_A2934
CDS_NC_009800.1_2941210_2941993_neg,NC_009800.1,ECHS_RS14460,WP_000890001.1,truC,2941210,2941993,neg,,tRNA pseudouridine(65) synthase TruC,,COORDINATES: similar to AA sequence:RefSeq:NP_417271.1,,EcHS_A2935
CDS_NC_009800.1_2941992_2942322_neg,NC_009800.1,ECHS_RS14465,WP_000207003.1,,2941992,2942322,neg,,YqcC family protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417272.1,,EcHS_A2936
CDS_NC_009800.1_2942943_2943489_neg,NC_009800.1,ECHS_RS14475,WP_000342431.1,syd,2942943,2943489,neg,,SecY-interacting protein,,COORDINATES: similar to AA sequence:RefSeq:NP_417273.1,,EcHS_A2937
CDS_NC_009800.1_2943556_2944405_pos,NC_009800.1,ECHS_RS14480,WP_000100420.1,queF,2943556,2944405,pos,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,,COORDINATES: similar to AA sequence:RefSeq:NP_417274.1,1.7.1.13,EcHS_A2938
CDS_NC_009800.1_2944516_2945881_pos,NC_009800.1,ECHS_RS14485,WP_000627995.1,ppnN,2944516,2945881,pos,,nucleotide 5'-monophosphate nucleosidase,,COORDINATES: similar to AA sequence:RefSeq:NP_311682.1,,EcHS_A2939
CDS_NC_009800.1_2946437_2947727_pos,NC_009800.1,ECHS_RS14490,WP_000450476.1,sdaC,2946437,2947727,pos,,HAAAP family serine/threonine permease SdaC,,COORDINATES: similar to AA sequence:RefSeq:NP_311683.1,,EcHS_A2940
CDS_NC_009800.1_2947784_2949152_pos,NC_009800.1,ECHS_RS14495,WP_000626368.1,sdaB,2947784,2949152,pos,,L-serine ammonia-lyase II,,COORDINATES: similar to AA sequence:RefSeq:NP_708592.1,4.3.1.17,EcHS_A2941
CDS_NC_009800.1_2949263_2950019_pos,NC_009800.1,ECHS_RS14500,WP_000268232.1,xni,2949263,2950019,pos,,flap endonuclease Xni,,COORDINATES: similar to AA sequence:RefSeq:NP_417278.4,,EcHS_A2942
CDS_NC_009800.1_2950073_2951222_neg,NC_009800.1,ECHS_RS14505,WP_000013593.1,fucO,2950073,2951222,neg,,lactaldehyde reductase,,COORDINATES: similar to AA sequence:RefSeq:NP_417279.2,1.1.1.77,EcHS_A2943
CDS_NC_009800.1_2951249_2951897_neg,NC_009800.1,ECHS_RS14510,WP_000440775.1,fucA,2951249,2951897,neg,,L-fuculose-phosphate aldolase,,COORDINATES: similar to AA sequence:RefSeq:NP_311687.1,4.1.2.17,EcHS_A2944
CDS_NC_009800.1_2952443_2953760_pos,NC_009800.1,ECHS_RS14515,WP_000528603.1,fucP,2952443,2953760,pos,,L-fucose:H+ symporter permease,,COORDINATES: similar to AA sequence:RefSeq:NP_417281.1,,EcHS_A2945
CDS_NC_009800.1_2953792_2955568_pos,NC_009800.1,ECHS_RS14520,WP_000724176.1,fucI,2953792,2955568,pos,,L-fucose isomerase,,COORDINATES: similar to AA sequence:RefSeq:NP_417282.1,5.3.1.25,EcHS_A2946
CDS_NC_009800.1_2955676_2957095_pos,NC_009800.1,ECHS_RS14525,WP_000808374.1,fucK,2955676,2957095,pos,,L-fuculokinase,,COORDINATES: similar to AA sequence:RefSeq:NP_417283.2,2.7.1.51,EcHS_A2947
CDS_NC_009800.1_2957096_2957519_pos,NC_009800.1,ECHS_RS14530,WP_000920840.1,fucU,2957096,2957519,pos,,L-fucose mutarotase,,COORDINATES: similar to AA sequence:RefSeq:NP_311691.1,5.1.3.29,EcHS_A2948
CDS_NC_009800.1_2957576_2958308_pos,NC_009800.1,ECHS_RS14535,WP_000642344.1,fucR,2957576,2958308,pos,,L-fucose operon activator,,COORDINATES: similar to AA sequence:RefSeq:NP_417285.1,,EcHS_A2949
CDS_NC_009800.1_2958351_2959452_neg,NC_009800.1,ECHS_RS14540,WP_001045520.1,rlmM,2958351,2959452,neg,,23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM,,COORDINATES: similar to AA sequence:RefSeq:WP_010435097.1,2.1.1.186,EcHS_A2950
CDS_NC_009800.1_2959444_2959840_neg,NC_009800.1,ECHS_RS14545,WP_000203905.1,,2959444,2959840,neg,,DUF423 domain-containing protein,,COORDINATES: similar to AA sequence:RefSeq:NP_311694.1,,EcHS_A2951
CDS_NC_009800.1_2959858_2960776_neg,NC_009800.1,ECHS_RS14550,WP_000044401.1,gcvA,2959858,2960776,neg,,glycine cleavage system transcriptional regulator GcvA,,COORDINATES: similar to AA sequence:RefSeq:WP_005130970.1,,EcHS_A2952
CDS_NC_009800.1_2961126_2961354_neg,NC_009800.1,ECHS_RS14555,WP_000750398.1,,2961126,2961354,neg,,YgdI/YgdR family lipoprotein,,COORDINATES: similar to AA sequence:RefSeq:NP_417289.2,,EcHS_A2953
CDS_NC_009800.1_2961545_2962751_pos,NC_009800.1,ECHS_RS14560,WP_001338858.1,csdA,2961545,2962751,pos,,cysteine desulfurase CsdA,,COORDINATES: similar to AA sequence:RefSeq:NP_417290.1,3.13.1.-,EcHS_A2954
CDS_NC_009800.1_2962750_2963194_pos,NC_009800.1,ECHS_RS14565,WP_000184261.1,csdE,2962750,2963194,pos,,cysteine desulfurase sulfur acceptor subunit CsdE,,COORDINATES: similar to AA sequence:RefSeq:NP_311698.1,,EcHS_A2955
CDS_NC_009800.1_2963244_2964051_neg,NC_009800.1,ECHS_RS14570,WP_000117728.1,tcdA,2963244,2964051,neg,,tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA,,COORDINATES: similar to AA sequence:RefSeq:NP_417292.1,,EcHS_A2956
CDS_NC_009800.1_2964289_2965387_neg,NC_009800.1,ECHS_RS14575,WP_000678646.1,mltA,2964289,2965387,neg,,murein transglycosylase A,,COORDINATES: similar to AA sequence:RefSeq:WP_008785702.1,4.2.2.-,EcHS_A2959
